图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000139,听诊器,1642T0601VE05000139VE00738,听诊器,,,,2,1,听讲了，谢谢,"['ting', 'jiang', 'le', 'xie', 'xie']",['ting-zhen-qi'],"{""word"": ""\u542c\u8bb2\u4e86\uff0c\u8c22\u8c22"", ""pinyin"": ""['ting', 'jiang', 'le', 'xie', 'xie']"", ""nearest"": [""jiang"", ""le"", ""xie""], ""minDis"": 2.2666666666666666}",0
VE05000139,听诊器,1651T0501VE05000139VE00738,0,,,,,0,第二十,"['di', 'er', 'shi']",['ting-zhen-qi'],"{""word"": ""\u7b2c\u4e8c\u5341"", ""pinyin"": ""['di', 'er', 'shi']"", ""nearest"": [""di"", ""er"", ""shi""], ""minDis"": 2.6333333333333333}",0
VE05000139,听诊器,1696T0501VE05000139VE00738,1,,,,,0,,[''],['ting-zhen-qi'],{},-1
VE05000139,听诊器,1698T0601VE05000139VE00738,听诊器,,,,5,1,听听诊器,"['ting', 'ting', 'zhen', 'qi']",['ting-zhen-qi'],"{""word"": ""\u542c\u542c\u8bca\u5668"", ""pinyin"": ""['ting', 'ting', 'zhen', 'qi']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1729T0601VE05000139VE00738,0,,,,,0,全部都要去做一些东西,"['quan', 'bu', 'du', 'yao', 'qu', 'zuo', 'yi', 'xie', 'dong', 'xi']",['ting-zhen-qi'],"{""word"": ""\u5168\u90e8\u90fd\u8981\u53bb\u505a\u4e00\u4e9b\u4e1c\u897f"", ""pinyin"": ""['quan', 'bu', 'du', 'yao', 'qu', 'zuo', 'yi', 'xie', 'dong', 'xi']"", ""nearest"": [""qu"", ""zuo"", ""yi""], ""minDis"": 2.5}",0
VE05000139,听诊器,1619085457825T0501VE05000139VE007381619085922721,0,,,,,0,这个直接把工人,"['zhe', 'ge', 'zhi', 'jie', 'ba', 'gong', 'ren']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u4e2a\u76f4\u63a5\u628a\u5de5\u4eba"", ""pinyin"": ""['zhe', 'ge', 'zhi', 'jie', 'ba', 'gong', 'ren']"", ""nearest"": [""ge"", ""zhi"", ""jie""], ""minDis"": 2.6333333333333333}",0
VE05000139,听诊器,1619142948991T0601VE05000139VE007381619143179719,1,,,,,0,这个呢是看一下哪一部舒服的地方，听诊器是感觉,"['zhe', 'ge', 'ni', 'shi', 'kan', 'yi', 'xia', 'na', 'yi', 'bu', 'shu', 'fu', 'de', 'di', 'fang', 'ting', 'zhen', 'qi', 'shi', 'gan', 'jue']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u4e2a\u5462\u662f\u770b\u4e00\u4e0b\u54ea\u4e00\u90e8\u8212\u670d\u7684\u5730\u65b9\uff0c\u542c\u8bca\u5668\u662f\u611f\u89c9"", ""pinyin"": ""['zhe', 'ge', 'ni', 'shi', 'kan', 'yi', 'xia', 'na', 'yi', 'bu', 'shu', 'fu', 'de', 'di', 'fang', 'ting', 'zhen', 'qi', 'shi', 'gan', 'jue']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1619143106723T0501VE05000139VE007381619143309230,1,,,,,0,一,['yi'],['ting-zhen-qi'],"{""word"": ""\u4e00"", ""pinyin"": ""['yi']""}",-1
VE05000139,听诊器,1619143638269T0601VE05000139VE007381619143959713,1,,,,,0,听声音的听声音的什么？它叫什么？呀听诊器,"['ting', 'sheng', 'yin', 'de', 'ting', 'sheng', 'yin', 'de', 'shen', 'me', 'ta', 'jiao', 'shen', 'me', 'ya', 'ting', 'zhen', 'qi']",['ting-zhen-qi'],"{""word"": ""\u542c\u58f0\u97f3\u7684\u542c\u58f0\u97f3\u7684\u4ec0\u4e48\uff1f\u5b83\u53eb\u4ec0\u4e48\uff1f\u5440\u542c\u8bca\u5668"", ""pinyin"": ""['ting', 'sheng', 'yin', 'de', 'ting', 'sheng', 'yin', 'de', 'shen', 'me', 'ta', 'jiao', 'shen', 'me', 'ya', 'ting', 'zhen', 'qi']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1619147264566T0601VE05000139VE007381619147449259,1,,,,,0,你试试查一下,"['ni', 'shi', 'shi', 'cha', 'yi', 'xia']",['ting-zhen-qi'],"{""word"": ""\u4f60\u8bd5\u8bd5\u67e5\u4e00\u4e0b"", ""pinyin"": ""['ni', 'shi', 'shi', 'cha', 'yi', 'xia']"", ""nearest"": [""ni"", ""shi"", ""shi""], ""minDis"": 2.6}",0
VE05000139,听诊器,1619150486548T0501VE05000139VE007381619150755197,1,,,,,0,的西瓜的嗯吃过嗯,"['de', 'xi', 'gua', 'de', 'en', 'chi', 'guo', 'en']",['ting-zhen-qi'],"{""word"": ""\u7684\u897f\u74dc\u7684\u55ef\u5403\u8fc7\u55ef"", ""pinyin"": ""['de', 'xi', 'gua', 'de', 'en', 'chi', 'guo', 'en']"", ""nearest"": [""de"", ""en"", ""chi""], ""minDis"": 2.6333333333333333}",0
VE05000139,听诊器,1619150766729T0501VE05000139VE007381619151091114,0,,,,,0,这扇门是开着,"['zhe', 'shan', 'men', 'shi', 'kai', 'zhao']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u6247\u95e8\u662f\u5f00\u7740"", ""pinyin"": ""['zhe', 'shan', 'men', 'shi', 'kai', 'zhao']"", ""nearest"": [""men"", ""shi"", ""kai""], ""minDis"": 2.6}",0
VE05000139,听诊器,1619150769122T0501VE05000139VE007381619151017711,听心跳的,,,,4,0,听声笑了,"['ting', 'sheng', 'xiao', 'le']",['ting-zhen-qi'],"{""word"": ""\u542c\u58f0\u7b11\u4e86"", ""pinyin"": ""['ting', 'sheng', 'xiao', 'le']"", ""nearest"": [""ting"", ""sheng"", ""xiao""], ""minDis"": 1.3666666666666665}",0
VE05000139,听诊器,1619162540937T0605VE05000139VE007381619162770174,0,,,,,0,,[''],['ting-zhen-qi'],{},-1
VE06000140,邮递员,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['you-di-yuan'],{},-1
VE06000140,邮递员,1607T0603VE06000140VE00850,有你元,,,,4,0,有女人,"['you', 'nv', 'ren']",['you-di-yuan'],"{""word"": ""\u6709\u5973\u4eba"", ""pinyin"": ""['you', 'nv', 'ren']"", ""nearest"": [""you"", ""nv"", ""ren""], ""minDis"": 1.7333333333333334}",0
VE06000140,邮递员,1648T0603VE06000140VE00850,在在在送信,,,,3,0,再再送再送戏,"['zai', 'zai', 'song', 'zai', 'song', 'xi']",['you-di-yuan'],"{""word"": ""\u518d\u518d\u9001\u518d\u9001\u620f"", ""pinyin"": ""['zai', 'zai', 'song', 'zai', 'song', 'xi']"", ""nearest"": [""zai"", ""zai"", ""song""], ""minDis"": 3.0}",0
VE06000140,邮递员,1690T0603VE06000140VE00850,他是送信的,,,,3,0,他是邵氏的,"['ta', 'shi', 'shao', 'shi', 'de']",['you-di-yuan'],"{""word"": ""\u4ed6\u662f\u90b5\u6c0f\u7684"", ""pinyin"": ""['ta', 'shi', 'shao', 'shi', 'de']"", ""nearest"": [""ta"", ""shi"", ""shao""], ""minDis"": 3.0}",0
VE06000140,邮递员,1619141495940T0603VE06000140VE008501619141793888,1,,,,,0,跟他背了个什么，手里拿了个什么刀，嗯他是谁，呢这个人是谁？对不对啊？,"['gen', 'ta', 'bei', 'le', 'ge', 'shen', 'me', 'shou', 'li', 'na', 'le', 'ge', 'shen', 'me', 'dao', 'en', 'ta', 'shi', 'shui', 'ni', 'zhe', 'ge', 'ren', 'shi', 'shui', 'dui', 'bu', 'dui', 'a']",['you-di-yuan'],"{""word"": ""\u8ddf\u4ed6\u80cc\u4e86\u4e2a\u4ec0\u4e48\uff0c\u624b\u91cc\u62ff\u4e86\u4e2a\u4ec0\u4e48\u5200\uff0c\u55ef\u4ed6\u662f\u8c01\uff0c\u5462\u8fd9\u4e2a\u4eba\u662f\u8c01\uff1f\u5bf9\u4e0d\u5bf9\u554a\uff1f"", ""pinyin"": ""['gen', 'ta', 'bei', 'le', 'ge', 'shen', 'me', 'shou', 'li', 'na', 'le', 'ge', 'shen', 'me', 'dao', 'en', 'ta', 'shi', 'shui', 'ni', 'zhe', 'ge', 'ren', 'shi', 'shui', 'dui', 'bu', 'dui', 'a']"", ""nearest"": [""shou"", ""li"", ""na""], ""minDis"": 2.0}",0
VE06000140,邮递员,1619151162643T0603VE06000140VE008501619151494558,他是送信员,,,,4,0,还是宋宋信元,"['huan', 'shi', 'song', 'song', 'xin', 'yuan']",['you-di-yuan'],"{""word"": ""\u8fd8\u662f\u5b8b\u5b8b\u4fe1\u5143"", ""pinyin"": ""['huan', 'shi', 'song', 'song', 'xin', 'yuan']"", ""nearest"": [""song"", ""xin"", ""yuan""], ""minDis"": 1.6666666666666667}",0
VE06000140,邮递员,1619151561817T0603VE06000140VE008501619151773210,0,,,,,0,,[''],['you-di-yuan'],{},-1
VE06000140,邮递员,1619151818581T0603VE06000140VE008501619152091987,他是信封员,,,,4,0,他是西方元,"['ta', 'shi', 'xi', 'fang', 'yuan']",['you-di-yuan'],"{""word"": ""\u4ed6\u662f\u897f\u65b9\u5143"", ""pinyin"": ""['ta', 'shi', 'xi', 'fang', 'yuan']"", ""nearest"": [""xi"", ""fang"", ""yuan""], ""minDis"": 2.3333333333333335}",0
VE06000141,聊天、谈话,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,"['liao-tian', 'tan-hua']",{},-1
VE06000141,聊天、谈话,1609T0604VE06000141VE00705,在玩游戏,,,,5,0,在玩游戏,"['zai', 'wan', 'you', 'xi']","['liao-tian', 'tan-hua']","{""word"": ""\u5728\u73a9\u6e38\u620f"", ""pinyin"": ""['zai', 'wan', 'you', 'xi']"", ""nearest"": [""wan"", ""you""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1636T0504VE06000141VE00705,1,,,,,0,谁知,"['shui', 'zhi']","['liao-tian', 'tan-hua']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 3.5}",0
VE06000141,聊天、谈话,1645T0504VE06000141VE00705,聊天,,,,2,1,有些,"['you', 'xie']","['liao-tian', 'tan-hua']","{""word"": ""\u6709\u4e9b"", ""pinyin"": ""['you', 'xie']"", ""nearest"": [""you"", ""xie""], ""minDis"": 3.0}",0
VE06000141,聊天、谈话,1655T0404VE06000141VE00705,他们在一起玩,,,,4,0,他们在一起玩,"['ta', 'men', 'zai', 'yi', 'qi', 'wan']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5728\u4e00\u8d77\u73a9"", ""pinyin"": ""['ta', 'men', 'zai', 'yi', 'qi', 'wan']"", ""nearest"": [""ta"", ""men""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1697T0504VE06000141VE00705,聊天,,,,2,1,天,['tian'],"['liao-tian', 'tan-hua']","{""word"": ""\u5929"", ""pinyin"": ""['tian']""}",-1
VE06000141,聊天、谈话,1619139303876T0404VE06000141VE007051619139765920,1,,,,,0,他们在等着吃饭嘛,"['ta', 'men', 'zai', 'deng', 'zhao', 'chi', 'fan', 'ma']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5728\u7b49\u7740\u5403\u996d\u561b"", ""pinyin"": ""['ta', 'men', 'zai', 'deng', 'zhao', 'chi', 'fan', 'ma']"", ""nearest"": [""fan"", ""ma""], ""minDis"": 1.4}",0
VE06000141,聊天、谈话,1619140450795T0404VE06000141VE007051619140773809,0,,,,,0,嗯是他在做什么的，这个这个这个你喜欢,"['en', 'shi', 'ta', 'zai', 'zuo', 'shen', 'me', 'de', 'zhe', 'ge', 'zhe', 'ge', 'zhe', 'ge', 'ni', 'xi', 'huan']","['liao-tian', 'tan-hua']","{""word"": ""\u55ef\u662f\u4ed6\u5728\u505a\u4ec0\u4e48\u7684\uff0c\u8fd9\u4e2a\u8fd9\u4e2a\u8fd9\u4e2a\u4f60\u559c\u6b22"", ""pinyin"": ""['en', 'shi', 'ta', 'zai', 'zuo', 'shen', 'me', 'de', 'zhe', 'ge', 'zhe', 'ge', 'zhe', 'ge', 'ni', 'xi', 'huan']"", ""nearest"": [""ta"", ""zai""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619140774883T0604VE06000141VE007051619140941665,他们在聊天,,,,3,1,他们占两天,"['ta', 'men', 'zhan', 'liang', 'tian']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5360\u4e24\u5929"", ""pinyin"": ""['ta', 'men', 'zhan', 'liang', 'tian']"", ""nearest"": [""liang"", ""tian""], ""minDis"": 1.0}",0
VE06000141,聊天、谈话,1619141078429T0504VE06000141VE007051619141222587,玩,,,,4,0,玩儿,"['wan', 'er']","['liao-tian', 'tan-hua']","{""word"": ""\u73a9\u513f"", ""pinyin"": ""['wan', 'er']"", ""nearest"": [""wan"", ""er""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619141639151T0404VE06000141VE007051619141844761,0,,,,,0,他是他是谁？,"['ta', 'shi', 'ta', 'shi', 'shui']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u662f\u4ed6\u662f\u8c01\uff1f"", ""pinyin"": ""['ta', 'shi', 'ta', 'shi', 'shui']"", ""nearest"": [""ta"", ""shi""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619141790389T0304VE06000141VE007051619141970909,他们在讲话,,,,4,0,他们在讲话,"['ta', 'men', 'zai', 'jiang', 'hua']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5728\u8bb2\u8bdd"", ""pinyin"": ""['ta', 'men', 'zai', 'jiang', 'hua']"", ""nearest"": [""jiang"", ""hua""], ""minDis"": 1.5}",0
VE06000141,聊天、谈话,1619141817365T0304VE06000141VE007051619142053931,1,,,,,0,天天他们在他们在在在桌子上玩呢,"['tian', 'tian', 'ta', 'men', 'zai', 'ta', 'men', 'zai', 'zai', 'zai', 'zhuo', 'zi', 'shang', 'wan', 'ni']","['liao-tian', 'tan-hua']","{""word"": ""\u5929\u5929\u4ed6\u4eec\u5728\u4ed6\u4eec\u5728\u5728\u5728\u684c\u5b50\u4e0a\u73a9\u5462"", ""pinyin"": ""['tian', 'tian', 'ta', 'men', 'zai', 'ta', 'men', 'zai', 'zai', 'zai', 'zhuo', 'zi', 'shang', 'wan', 'ni']"", ""nearest"": [""tian"", ""tian""], ""minDis"": 1.0}",0
VE06000141,聊天、谈话,1619143073964T0504VE06000141VE007051619143331083,在讲话,,,,4,0,自己的货,"['zi', 'ji', 'de', 'huo']","['liao-tian', 'tan-hua']","{""word"": ""\u81ea\u5df1\u7684\u8d27"", ""pinyin"": ""['zi', 'ji', 'de', 'huo']"", ""nearest"": [""de"", ""huo""], ""minDis"": 1.95}",0
VE06000141,聊天、谈话,1619143494553T0404VE06000141VE007051619143718731,0,,,,,0,嗯说说话,"['en', 'shuo', 'shuo', 'hua']","['liao-tian', 'tan-hua']","{""word"": ""\u55ef\u8bf4\u8bf4\u8bdd"", ""pinyin"": ""['en', 'shuo', 'shuo', 'hua']"", ""nearest"": [""en"", ""shuo""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619144024313T0304VE06000141VE007051619144386609,1,,,,,0,嗯他说这是什么？这是什么这是什么这是什么形状是黑色的？,"['en', 'ta', 'shuo', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'xing', 'zhuang', 'shi', 'hei', 'se', 'de']","['liao-tian', 'tan-hua']","{""word"": ""\u55ef\u4ed6\u8bf4\u8fd9\u662f\u4ec0\u4e48\uff1f\u8fd9\u662f\u4ec0\u4e48\u8fd9\u662f\u4ec0\u4e48\u8fd9\u662f\u4ec0\u4e48\u5f62\u72b6\u662f\u9ed1\u8272\u7684\uff1f"", ""pinyin"": ""['en', 'ta', 'shuo', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'xing', 'zhuang', 'shi', 'hei', 'se', 'de']"", ""nearest"": [""ta"", ""shuo""], ""minDis"": 1.5}",0
VE06000141,聊天、谈话,1619144248468T0404VE06000141VE007051619144460490,聊天吗,,,,3,1,嗯聊天嘛,"['en', 'liao', 'tian', 'ma']","['liao-tian', 'tan-hua']","{""word"": ""\u55ef\u804a\u5929\u561b"", ""pinyin"": ""['en', 'liao', 'tian', 'ma']"", ""nearest"": [""liao"", ""tian""], ""minDis"": 0.0}",1
VE06000141,聊天、谈话,1619144432917T0604VE06000141VE007051619144675132,在聊天,,1,,3,1,他们在干嘛？在聊天啊,"['ta', 'men', 'zai', 'gan', 'ma', 'zai', 'liao', 'tian', 'a']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5728\u5e72\u561b\uff1f\u5728\u804a\u5929\u554a"", ""pinyin"": ""['ta', 'men', 'zai', 'gan', 'ma', 'zai', 'liao', 'tian', 'a']"", ""nearest"": [""liao"", ""tian""], ""minDis"": 0.0}",1
VE06000141,聊天、谈话,1619146069733T0504VE06000141VE007051619146244240,0,,,,,0,是啊,"['shi', 'a']","['liao-tian', 'tan-hua']","{""word"": ""\u662f\u554a"", ""pinyin"": ""['shi', 'a']"", ""nearest"": [""shi"", ""a""], ""minDis"": 2.9}",0
VE06000141,聊天、谈话,1619146546065T0604VE06000141VE007051619146727017,聊天,,,,5,1,聊天,"['liao', 'tian']","['liao-tian', 'tan-hua']","{""word"": ""\u804a\u5929"", ""pinyin"": ""['liao', 'tian']"", ""nearest"": [""liao"", ""tian""], ""minDis"": 0.0}",1
VE06000141,聊天、谈话,1619146580306T0604VE06000141VE007051619146727875,在说话,,,,4,0,在说话,"['zai', 'shuo', 'hua']","['liao-tian', 'tan-hua']","{""word"": ""\u5728\u8bf4\u8bdd"", ""pinyin"": ""['zai', 'shuo', 'hua']"", ""nearest"": [""zai"", ""shuo""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619146620903T0304VE06000141VE007051619146879734,他们在说话,,,,4,0,他们在说话,"['ta', 'men', 'zai', 'shuo', 'hua']","['liao-tian', 'tan-hua']","{""word"": ""\u4ed6\u4eec\u5728\u8bf4\u8bdd"", ""pinyin"": ""['ta', 'men', 'zai', 'shuo', 'hua']"", ""nearest"": [""ta"", ""men""], ""minDis"": 2.0}",0
VE06000141,聊天、谈话,1619146972584T0404VE06000141VE007051619147182497,0,,,,,0,一个妹子好的，好像是怎么帮助的吗？大家好,"['yi', 'ge', 'mei', 'zi', 'hao', 'de', 'hao', 'xiang', 'shi', 'zen', 'me', 'bang', 'zhu', 'de', 'ma', 'da', 'jia', 'hao']","['liao-tian', 'tan-hua']","{""word"": ""\u4e00\u4e2a\u59b9\u5b50\u597d\u7684\uff0c\u597d\u50cf\u662f\u600e\u4e48\u5e2e\u52a9\u7684\u5417\uff1f\u5927\u5bb6\u597d"", ""pinyin"": ""['yi', 'ge', 'mei', 'zi', 'hao', 'de', 'hao', 'xiang', 'shi', 'zen', 'me', 'bang', 'zhu', 'de', 'ma', 'da', 'jia', 'hao']"", ""nearest"": [""bang"", ""zhu""], ""minDis"": 1.9}",0
VE06000141,聊天、谈话,1619151445887T0504VE06000141VE007051619151625224,在聊天,,,,4,1,在聊天吧,"['zai', 'liao', 'tian', 'ba']","['liao-tian', 'tan-hua']","{""word"": ""\u5728\u804a\u5929\u5427"", ""pinyin"": ""['zai', 'liao', 'tian', 'ba']"", ""nearest"": [""liao"", ""tian""], ""minDis"": 0.0}",1
VE06000141,聊天、谈话,1619158576930T0404VE06000141VE007051619158782097,1,,,,,0,拉钩他们在干嘛？他们在劳工啊,"['la', 'gou', 'ta', 'men', 'zai', 'gan', 'ma', 'ta', 'men', 'zai', 'lao', 'gong', 'a']","['liao-tian', 'tan-hua']","{""word"": ""\u62c9\u94a9\u4ed6\u4eec\u5728\u5e72\u561b\uff1f\u4ed6\u4eec\u5728\u52b3\u5de5\u554a"", ""pinyin"": ""['la', 'gou', 'ta', 'men', 'zai', 'gan', 'ma', 'ta', 'men', 'zai', 'lao', 'gong', 'a']"", ""nearest"": [""gan"", ""ma""], ""minDis"": 1.4}",0
VE06000141,聊天、谈话,1619158627649T0404VE06000141VE007051619158932228,0,,,,,0,是,['shi'],"['liao-tian', 'tan-hua']","{""word"": ""\u662f"", ""pinyin"": ""['shi']""}",-1
VE06000141,聊天、谈话,1619162540937T0605VE06000141VE007051619163038915,0,,,,,0,,[''],"['liao-tian', 'tan-hua']",{},-1
VE06000142,复杂,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['fu-za'],{},-1
VE06000142,复杂,1633T0501VE06000142VE00756,很难,,,,4,0,嗯很难,"['en', 'hen', 'nan']",['fu-za'],"{""word"": ""\u55ef\u5f88\u96be"", ""pinyin"": ""['en', 'hen', 'nan']"", ""nearest"": [""hen"", ""nan""], ""minDis"": 2.5}",0
VE06000142,复杂,1634T0401VE06000142VE00756,不简单,,,,4,0,是什么？不简单,"['shi', 'shen', 'me', 'bu', 'jian', 'dan']",['fu-za'],"{""word"": ""\u662f\u4ec0\u4e48\uff1f\u4e0d\u7b80\u5355"", ""pinyin"": ""['shi', 'shen', 'me', 'bu', 'jian', 'dan']"", ""nearest"": [""bu"", ""jian""], ""minDis"": 2.0}",0
VE06000142,复杂,1640T0501VE06000142VE00756,0,,,,,0,嗯,['en'],['fu-za'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE06000142,复杂,1651T0501VE06000142VE00756,0,,,,,0,徐老师那边讲好了，好的好的，谢谢，有多少个,"['xu', 'lao', 'shi', 'na', 'bian', 'jiang', 'hao', 'le', 'hao', 'de', 'hao', 'de', 'xie', 'xie', 'you', 'duo', 'shao', 'ge']",['fu-za'],"{""word"": ""\u5f90\u8001\u5e08\u90a3\u8fb9\u8bb2\u597d\u4e86\uff0c\u597d\u7684\u597d\u7684\uff0c\u8c22\u8c22\uff0c\u6709\u591a\u5c11\u4e2a"", ""pinyin"": ""['xu', 'lao', 'shi', 'na', 'bian', 'jiang', 'hao', 'le', 'hao', 'de', 'hao', 'de', 'xie', 'xie', 'you', 'duo', 'shao', 'ge']"", ""nearest"": [""xu"", ""lao""], ""minDis"": 1.5}",0
VE06000142,复杂,1696T0501VE06000142VE00756,很难,,,,3,0,很难,"['hen', 'nan']",['fu-za'],"{""word"": ""\u5f88\u96be"", ""pinyin"": ""['hen', 'nan']"", ""nearest"": [""hen"", ""nan""], ""minDis"": 2.5}",0
VE06000142,复杂,1699T0401VE06000142VE00756,不简单,,,,3,0,不简单嗯,"['bu', 'jian', 'dan', 'en']",['fu-za'],"{""word"": ""\u4e0d\u7b80\u5355\u55ef"", ""pinyin"": ""['bu', 'jian', 'dan', 'en']"", ""nearest"": [""bu"", ""jian""], ""minDis"": 2.0}",0
VE06000142,复杂,1619058954412T0502VE06000142VE007561619059260064,很复杂,,,,5,1,很复杂,"['hen', 'fu', 'za']",['fu-za'],"{""word"": ""\u5f88\u590d\u6742"", ""pinyin"": ""['hen', 'fu', 'za']"", ""nearest"": [""fu"", ""za""], ""minDis"": 0.0}",1
VE06000142,复杂,1619080829589T0503VE06000142VE007561619081196939,0,,,,,0,,[''],['fu-za'],{},-1
VE06000142,复杂,1619080829589T0603VE06000142VE007561619081304523,0,,,,,0,,[''],['fu-za'],{},-1
VE06000142,复杂,1619084456964T0503VE06000142VE007561619085075663,0,,,,,0,好好的,"['hao', 'hao', 'de']",['fu-za'],"{""word"": ""\u597d\u597d\u7684"", ""pinyin"": ""['hao', 'hao', 'de']"", ""nearest"": [""hao"", ""hao""], ""minDis"": 2.5}",0
VE06000142,复杂,1619085458710T0502VE06000142VE007561619086081232,0,,,,,0,这两个同时填都行了吗？,"['zhe', 'liang', 'ge', 'tong', 'shi', 'tian', 'du', 'xing', 'le', 'ma']",['fu-za'],"{""word"": ""\u8fd9\u4e24\u4e2a\u540c\u65f6\u586b\u90fd\u884c\u4e86\u5417\uff1f"", ""pinyin"": ""['zhe', 'liang', 'ge', 'tong', 'shi', 'tian', 'du', 'xing', 'le', 'ma']"", ""nearest"": [""le"", ""ma""], ""minDis"": 1.6}",0
VE06000142,复杂,1619139254929T0401VE06000142VE007561619139427006,0,,,,,0,就这个,"['jiu', 'zhe', 'ge']",['fu-za'],"{""word"": ""\u5c31\u8fd9\u4e2a"", ""pinyin"": ""['jiu', 'zhe', 'ge']"", ""nearest"": [""jiu"", ""zhe""], ""minDis"": 2.0}",0
VE06000142,复杂,1619140583323T0301VE06000142VE007561619140789012,0,,,,,0,嗯嗯嗯,"['en', 'en', 'en']",['fu-za'],"{""word"": ""\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 3.0}",0
VE06000142,复杂,1619140803288T0301VE06000142VE007561619140995088,不简单,,,,3,0,不简单,"['bu', 'jian', 'dan']",['fu-za'],"{""word"": ""\u4e0d\u7b80\u5355"", ""pinyin"": ""['bu', 'jian', 'dan']"", ""nearest"": [""bu"", ""jian""], ""minDis"": 2.0}",0
VE06000142,复杂,1619141148243T0301VE06000142VE007561619141361512,迷宫,,,,2,0,也就那么多民工,"['ye', 'jiu', 'na', 'me', 'duo', 'min', 'gong']",['fu-za'],"{""word"": ""\u4e5f\u5c31\u90a3\u4e48\u591a\u6c11\u5de5"", ""pinyin"": ""['ye', 'jiu', 'na', 'me', 'duo', 'min', 'gong']"", ""nearest"": [""jiu"", ""na""], ""minDis"": 1.5}",0
VE06000142,复杂,1619141591862T0401VE06000142VE007561619141784412,不简单,,,,4,0,目的呢,"['mu', 'de', 'ni']",['fu-za'],"{""word"": ""\u76ee\u7684\u5462"", ""pinyin"": ""['mu', 'de', 'ni']"", ""nearest"": [""mu"", ""de""], ""minDis"": 1.6}",0
VE06000142,复杂,1619143106723T0501VE06000142VE007561619143239205,很难,,,,4,0,很难,"['hen', 'nan']",['fu-za'],"{""word"": ""\u5f88\u96be"", ""pinyin"": ""['hen', 'nan']"", ""nearest"": [""hen"", ""nan""], ""minDis"": 2.5}",0
VE06000142,复杂,1619143408938T0401VE06000142VE007561619143582988,1,,,,,0,要不要找他？,"['yao', 'bu', 'yao', 'zhao', 'ta']",['fu-za'],"{""word"": ""\u8981\u4e0d\u8981\u627e\u4ed6\uff1f"", ""pinyin"": ""['yao', 'bu', 'yao', 'zhao', 'ta']"", ""nearest"": [""bu"", ""yao""], ""minDis"": 1.5}",0
VE06000142,复杂,1619144282459T0401VE06000142VE007561619144454311,迷宫,,,,3,0,愚公,"['yu', 'gong']",['fu-za'],"{""word"": ""\u611a\u516c"", ""pinyin"": ""['yu', 'gong']"", ""nearest"": [""yu"", ""gong""], ""minDis"": 2.5}",0
VE06000142,复杂,1619146399723T0301VE06000142VE007561619146608893,1,,,,,0,嗯那,"['en', 'na']",['fu-za'],"{""word"": ""\u55ef\u90a3"", ""pinyin"": ""['en', 'na']"", ""nearest"": [""en"", ""na""], ""minDis"": 2.0}",0
VE06000142,复杂,1619146968290T0301VE06000142VE007561619147117516,不简单,,,,4,0,不简单,"['bu', 'jian', 'dan']",['fu-za'],"{""word"": ""\u4e0d\u7b80\u5355"", ""pinyin"": ""['bu', 'jian', 'dan']"", ""nearest"": [""bu"", ""jian""], ""minDis"": 2.0}",0
