图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000133,蔬菜,1618468822007T0402VE05000133VE000211618469015288,黄瓜 青椒 西红柿,,,1,5,0,黄瓜、青椒消失,"['huang', 'gua', 'qing', 'jiao', 'xiao', 'shi']",['shu-cai'],"{""word"": ""\u9ec4\u74dc\u3001\u9752\u6912\u6d88\u5931"", ""pinyin"": ""['huang', 'gua', 'qing', 'jiao', 'xiao', 'shi']"", ""nearest"": [""huang"", ""gua""], ""minDis"": 3.5}",0
VE05000133,蔬菜,1618469463349T0403VE05000133VE000211618469681304,/,,,1,0,0,嗯嗯嗯,"['en', 'en', 'en']",['shu-cai'],"{""word"": ""\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 3.5}",0
VE05000133,蔬菜,1618469524076T0403VE05000133VE000211618469733641,/,,,,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618470554451T0402VE05000133VE000211618470760013,都是sisusisu都四素菜 ,1,,,3,1,都是都是住都吃素菜,"['du', 'shi', 'du', 'shi', 'zhu', 'du', 'chi', 'su', 'cai']",['shu-cai'],"{""word"": ""\u90fd\u662f\u90fd\u662f\u4f4f\u90fd\u5403\u7d20\u83dc"", ""pinyin"": ""['du', 'shi', 'du', 'shi', 'zhu', 'du', 'chi', 'su', 'cai']"", ""nearest"": [""su"", ""cai""], ""minDis"": 0.25}",0
VE05000133,蔬菜,1618470847973T0403VE05000133VE000211618471061790,/,,,,0,0,,[''],['shu-cai'],{},-1
VE05000133,蔬菜,1618471019753T0402VE05000133VE000211618471314711,蔬蔬菜,,,,4,1,是什么？苏？苏泰,"['shi', 'shen', 'me', 'su', 'su', 'tai']",['shu-cai'],"{""word"": ""\u662f\u4ec0\u4e48\uff1f\u82cf\uff1f\u82cf\u6cf0"", ""pinyin"": ""['shi', 'shen', 'me', 'su', 'su', 'tai']"", ""nearest"": [""su"", ""tai""], ""minDis"": 0.75}",0
VE05000134,搬,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ban'],{},-1
VE05000134,搬,1350T0504VE05000134VE00560,搬作子,,,,3,1,搬桌子,"['ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u642c\u684c\u5b50"", ""pinyin"": ""['ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618275375251T0505VE05000134VE005601618275553666,们在搬桌子,,,,4,1,我们在搬桌子,"['wo', 'men', 'zai', 'ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u6211\u4eec\u5728\u642c\u684c\u5b50"", ""pinyin"": ""['wo', 'men', 'zai', 'ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618283790419T0504VE05000134VE005601618284009184,搬桌子,,,,5,1,搬桌子,"['ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u642c\u684c\u5b50"", ""pinyin"": ""['ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618296468087T0505VE05000134VE005601618296687120,他们 在搬 桌子,,,1,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u4ed6\u4eec\u5728\u642c\u684c\u5b50"", ""pinyin"": ""['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618296805874T0504VE05000134VE005601618297058409,他们在抬桌子,,,1,5,1,他们在抬桌子,"['ta', 'men', 'zai', 'tai', 'zhuo', 'zi']",['ban'],"{""word"": ""\u4ed6\u4eec\u5728\u62ac\u684c\u5b50"", ""pinyin"": ""['ta', 'men', 'zai', 'tai', 'zhuo', 'zi']"", ""nearest"": [""ta""], ""minDis"": 2.0}",0
VE05000134,搬,1618450064906T0504VE05000134VE005601618450268422,他们在搬桌子 ,,,,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u4ed6\u4eec\u5728\u642c\u684c\u5b50"", ""pinyin"": ""['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618453886603T0505VE05000134VE005601618454053040,他们在搬桌子 ,,,,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']",['ban'],"{""word"": ""\u4ed6\u4eec\u5728\u642c\u684c\u5b50"", ""pinyin"": ""['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE05000134,搬,1618455362593T0504VE05000134VE005601618455526023,桌子 ,,,,5,0,桌子,"['zhuo', 'zi']",['ban'],"{""word"": ""\u684c\u5b50"", ""pinyin"": ""['zhuo', 'zi']"", ""nearest"": [""zi""], ""minDis"": 3.0}",0
VE05000135,皮鞭,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['pi-bian'],{},-1
VE05000135,皮鞭,1341T0602VE05000135VE00141,绳子,,,1,3,0,,[''],['pi-bian'],{},-1
VE05000135,皮鞭,1343T0501VE05000135VE00141,绳子,,,1,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1347T0605VE05000135VE00141,这是绳子,,,1,5,0,这是绳子,"['zhe', 'shi', 'sheng', 'zi']",['pi-bian'],"{""word"": ""\u8fd9\u662f\u7ef3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'sheng', 'zi']"", ""nearest"": [""shi"", ""sheng""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1618189717760T0602VE05000135VE001411618189871987,僧子,,,,3,0,神志,"['shen', 'zhi']",['pi-bian'],"{""word"": ""\u795e\u5fd7"", ""pinyin"": ""['shen', 'zhi']"", ""nearest"": [""shen"", ""zhi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618192048330T0605VE05000135VE001411618192181841,/,,,,0,0,,[''],['pi-bian'],{},-1
VE05000135,皮鞭,1618193735771T0602VE05000135VE001411618193862423,绳子,,,,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618196018573T0602VE05000135VE001411618196201987,绳子,,,,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618277350113T0501VE05000135VE001411618277549532,这是绳子,,,,4,0,乐视、神经,"['le', 'shi', 'shen', 'jing']",['pi-bian'],"{""word"": ""\u4e50\u89c6\u3001\u795e\u7ecf"", ""pinyin"": ""['le', 'shi', 'shen', 'jing']"", ""nearest"": [""shi"", ""shen""], ""minDis"": 3.0}",0
VE05000135,皮鞭,1618278205081T0605VE05000135VE001411618278327961,这是绳子,,,,5,0,这是绳子,"['zhe', 'shi', 'sheng', 'zi']",['pi-bian'],"{""word"": ""\u8fd9\u662f\u7ef3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'sheng', 'zi']"", ""nearest"": [""shi"", ""sheng""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1618278587855T0605VE05000135VE001411618278832083,/,,,,0,0,嗯,['en'],['pi-bian'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000135,皮鞭,1618279667480T0602VE05000135VE001411618279828077,绳子啊,,,,5,0,什么的,"['shen', 'me', 'de']",['pi-bian'],"{""word"": ""\u4ec0\u4e48\u7684"", ""pinyin"": ""['shen', 'me', 'de']"", ""nearest"": [""me"", ""de""], ""minDis"": 3.1}",0
VE05000135,皮鞭,1618282675120T0602VE05000135VE001411618282819182,绳子,,,,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618295228848T0605VE05000135VE001411618295430887,绳子,,,,5,0,神字,"['shen', 'zi']",['pi-bian'],"{""word"": ""\u795e\u5b57"", ""pinyin"": ""['shen', 'zi']"", ""nearest"": [""shen"", ""zi""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1618298013833T0501VE05000135VE001411618298198098,僧子,,,,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618447854715T0605VE05000135VE001411618447977744,子,,,,1,0,嗯,['en'],['pi-bian'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000135,皮鞭,1618451101330T0501VE05000135VE001411618451268338,绳子,,,,5,0,绳子,"['sheng', 'zi']",['pi-bian'],"{""word"": ""\u7ef3\u5b50"", ""pinyin"": ""['sheng', 'zi']"", ""nearest"": [""sheng"", ""zi""], ""minDis"": 4.0}",0
VE05000135,皮鞭,1618451426336T0602VE05000135VE001411618451550949,绳子,,,,3,0,人质,"['ren', 'zhi']",['pi-bian'],"{""word"": ""\u4eba\u8d28"", ""pinyin"": ""['ren', 'zhi']"", ""nearest"": [""ren"", ""zhi""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1618451774229T0605VE05000135VE001411618451882049,这是绳志,,,,3,0,这是，绳子,"['zhe', 'shi', 'sheng', 'zi']",['pi-bian'],"{""word"": ""\u8fd9\u662f\uff0c\u7ef3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'sheng', 'zi']"", ""nearest"": [""shi"", ""sheng""], ""minDis"": 3.5}",0
VE05000135,皮鞭,1618453029145T0602VE05000135VE001411618453152107,一子,,,,1,0,一次,"['yi', 'ci']",['pi-bian'],"{""word"": ""\u4e00\u6b21"", ""pinyin"": ""['yi', 'ci']"", ""nearest"": [""yi"", ""ci""], ""minDis"": 2.0}",0
VE05000135,皮鞭,1618453308633T0605VE05000135VE001411618453390305,是绳子,,1,1,5,0,你说是绳子,"['ni', 'shuo', 'shi', 'sheng', 'zi']",['pi-bian'],"{""word"": ""\u4f60\u8bf4\u662f\u7ef3\u5b50"", ""pinyin"": ""['ni', 'shuo', 'shi', 'sheng', 'zi']"", ""nearest"": [""ni"", ""shuo""], ""minDis"": 3.0}",0
VE05000135,皮鞭,1618453584002T0602VE05000135VE001411618453733819,这是一个 溜马的绳子,,,1,5,0,这是一个可以用哪个绳子？,"['zhe', 'shi', 'yi', 'ge', 'ke', 'yi', 'yong', 'na', 'ge', 'sheng', 'zi']",['pi-bian'],"{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u53ef\u4ee5\u7528\u54ea\u4e2a\u7ef3\u5b50\uff1f"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'ke', 'yi', 'yong', 'na', 'ge', 'sheng', 'zi']"", ""nearest"": [""shi"", ""yi""], ""minDis"": 2.5}",0
VE05000135,皮鞭,1618454475187T0501VE05000135VE001411618454636904,/,,,1,0,0,,[''],['pi-bian'],{},-1
VE05000136,影子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ying-zi'],{},-1
VE05000136,影子,1341T0602VE05000136VE00156,则四,,,1,3,0,这是,"['zhe', 'shi']",['ying-zi'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 3.3}",0
VE05000136,影子,1343T0501VE05000136VE00156,树,,,,5,0,,[''],['ying-zi'],{},-1
VE05000136,影子,1344T0604VE05000136VE00156,树,,,1,5,0,说,['shuo'],['ying-zi'],"{""word"": ""\u8bf4"", ""pinyin"": ""['shuo']""}",-1
VE05000136,影子,1618189717760T0602VE05000136VE001561618189867171,影子,,,,5,1,影子,"['ying', 'zi']",['ying-zi'],"{""word"": ""\u5f71\u5b50"", ""pinyin"": ""['ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1618191717238T0604VE05000136VE001561618191887241,素,,,,3,0,树,['shu'],['ying-zi'],"{""word"": ""\u6811"", ""pinyin"": ""['shu']""}",-1
VE05000136,影子,1618193100995T0604VE05000136VE001561618193285887,影子,,,1,5,1,组织,"['zu', 'zhi']",['ying-zi'],"{""word"": ""\u7ec4\u7ec7"", ""pinyin"": ""['zu', 'zhi']"", ""nearest"": [""zu"", ""zhi""], ""minDis"": 2.4}",0
VE05000136,影子,1618193735771T0602VE05000136VE001561618193857455,影子,,,1,5,1,,[''],['ying-zi'],{},-1
VE05000136,影子,1618196018573T0602VE05000136VE001561618196195568,/,,,1,0,0,嗯对了,"['en', 'dui', 'le']",['ying-zi'],"{""word"": ""\u55ef\u5bf9\u4e86"", ""pinyin"": ""['en', 'dui', 'le']"", ""nearest"": [""en"", ""dui""], ""minDis"": 2.5}",0
VE05000136,影子,1618275960253T0604VE05000136VE001561618276136290,树,,,1,4,0,,[''],['ying-zi'],{},-1
VE05000136,影子,1618277350113T0501VE05000136VE001561618277539713,这是树的 这是树的影子,,,1,4,1,这是树的这是树的影子,"['zhe', 'shi', 'shu', 'de', 'zhe', 'shi', 'shu', 'de', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u6811\u7684\u8fd9\u662f\u6811\u7684\u5f71\u5b50"", ""pinyin"": ""['zhe', 'shi', 'shu', 'de', 'zhe', 'shi', 'shu', 'de', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1618279667480T0602VE05000136VE001561618279822724,这是个影子啊,,,1,5,1,就是影子,"['jiu', 'shi', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u5c31\u662f\u5f71\u5b50"", ""pinyin"": ""['jiu', 'shi', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1618280905927T0604VE05000136VE001561618281064013,这 这是大草原,,,,4,0,这这是一这是大草原,"['zhe', 'zhe', 'shi', 'yi', 'zhe', 'shi', 'da', 'cao', 'yuan']",['ying-zi'],"{""word"": ""\u8fd9\u8fd9\u662f\u4e00\u8fd9\u662f\u5927\u8349\u539f"", ""pinyin"": ""['zhe', 'zhe', 'shi', 'yi', 'zhe', 'shi', 'da', 'cao', 'yuan']"", ""nearest"": [""yi"", ""zhe""], ""minDis"": 2.0}",0
VE05000136,影子,1618282136024T0604VE05000136VE001561618282302341,草地,,,,5,0,草地,"['cao', 'di']",['ying-zi'],"{""word"": ""\u8349\u5730"", ""pinyin"": ""['cao', 'di']"", ""nearest"": [""cao"", ""di""], ""minDis"": 2.5}",0
VE05000136,影子,1618282675120T0602VE05000136VE001561618282815489,景子,,,,3,1,引子,"['yin', 'zi']",['ying-zi'],"{""word"": ""\u5f15\u5b50"", ""pinyin"": ""['yin', 'zi']"", ""nearest"": [""yin"", ""zi""], ""minDis"": 0.25}",0
VE05000136,影子,1618295615703T0604VE05000136VE001561618295812300,大树,,,,5,0,但是我,"['dan', 'shi', 'wo']",['ying-zi'],"{""word"": ""\u4f46\u662f\u6211"", ""pinyin"": ""['dan', 'shi', 'wo']"", ""nearest"": [""dan"", ""shi""], ""minDis"": 2.3}",0
VE05000136,影子,1618298013833T0501VE05000136VE001561618298192591,这是 草地,,,1,3,0,这是场地,"['zhe', 'shi', 'chang', 'di']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u573a\u5730"", ""pinyin"": ""['zhe', 'shi', 'chang', 'di']"", ""nearest"": [""chang"", ""di""], ""minDis"": 2.0}",0
VE05000136,影子,1618448900511T0604VE05000136VE001561618449054077,树的椅子,,,,3,1,树的椅子,"['shu', 'de', 'yi', 'zi']",['ying-zi'],"{""word"": ""\u6811\u7684\u6905\u5b50"", ""pinyin"": ""['shu', 'de', 'yi', 'zi']"", ""nearest"": [""yi"", ""zi""], ""minDis"": 1.0}",0
VE05000136,影子,1618451101330T0501VE05000136VE001561618451259957,嗯 树,,,1,5,0,嗯有多少？富,"['en', 'you', 'duo', 'shao', 'fu']",['ying-zi'],"{""word"": ""\u55ef\u6709\u591a\u5c11\uff1f\u5bcc"", ""pinyin"": ""['en', 'you', 'duo', 'shao', 'fu']"", ""nearest"": [""en"", ""you""], ""minDis"": 3.0}",0
VE05000136,影子,1618451426336T0602VE05000136VE001561618451544002,/,,,1,0,0,这是用泡沫出来,"['zhe', 'shi', 'yong', 'pao', 'mo', 'chu', 'lai']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u7528\u6ce1\u6cab\u51fa\u6765"", ""pinyin"": ""['zhe', 'shi', 'yong', 'pao', 'mo', 'chu', 'lai']"", ""nearest"": [""yong"", ""pao""], ""minDis"": 2.0}",0
VE05000136,影子,1618452740249T0604VE05000136VE001561618452883565,影之,,,1,3,1,结果影子,"['jie', 'guo', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u7ed3\u679c\u5f71\u5b50"", ""pinyin"": ""['jie', 'guo', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1618453029145T0602VE05000136VE001561618453146349,一的树的椅子,,,,3,1,一个数字椅子,"['yi', 'ge', 'shu', 'zi', 'yi', 'zi']",['ying-zi'],"{""word"": ""\u4e00\u4e2a\u6570\u5b57\u6905\u5b50"", ""pinyin"": ""['yi', 'ge', 'shu', 'zi', 'yi', 'zi']"", ""nearest"": [""yi"", ""zi""], ""minDis"": 1.0}",0
VE05000136,影子,1618453584002T0602VE05000136VE001561618453728598,这是一个影子,,,1,4,1,这是一个影子,"['zhe', 'shi', 'yi', 'ge', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u5f71\u5b50"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000136,影子,1618454475187T0501VE05000136VE001561618454629509,/,,,,0,0,嗯,['en'],['ying-zi'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000136,影子,1618455677099T0604VE05000136VE001561618455806261,这是影子,,,,4,1,这是影子,"['zhe', 'shi', 'ying', 'zi']",['ying-zi'],"{""word"": ""\u8fd9\u662f\u5f71\u5b50"", ""pinyin"": ""['zhe', 'shi', 'ying', 'zi']"", ""nearest"": [""ying"", ""zi""], ""minDis"": 0.0}",1
VE05000137,胳膊、胳膊肘、手肘,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1340T0503VE05000137VE00611,胳膊,,,1,5,1,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618275375251T0505VE05000137VE006111618275604055,手,,,1,5,0,手,['shou'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u624b"", ""pinyin"": ""['shou']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618277511749T0403VE05000137VE006111618278096780,手臂,,,1,5,0,手臂,"['shou', 'bi']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u624b\u81c2"", ""pinyin"": ""['shou', 'bi']"", ""nearest"": [""shou"", ""bi""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618279183526T0402VE05000137VE006111618279468790,这是 naniaode,1,,,1,0,这是大调的,"['zhe', 'shi', 'da', 'diao', 'de']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8fd9\u662f\u5927\u8c03\u7684"", ""pinyin"": ""['zhe', 'shi', 'da', 'diao', 'de']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618279812882T0403VE05000137VE006111618280100591,这是腿,,,1,5,0,这是腿,"['zhe', 'shi', 'tui']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8fd9\u662f\u817f"", ""pinyin"": ""['zhe', 'shi', 'tui']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618283377735T0503VE05000137VE006111618283615973,胳膊,,,1,5,1,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618296468087T0505VE05000137VE006111618296750722,这是腿,,,1,5,0,这是腿,"['zhe', 'shi', 'tui']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8fd9\u662f\u817f"", ""pinyin"": ""['zhe', 'shi', 'tui']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618297906963T0402VE05000137VE006111618298201279,肘,,,,4,1,走,['zou'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u8d70"", ""pinyin"": ""['zou']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618298310027T0503VE05000137VE006111618298472346,胳吧,,,1,3,1,哥吧,"['ge', 'ba']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u54e5\u5427"", ""pinyin"": ""['ge', 'ba']"", ""nearest"": [""ge"", ""ba""], ""minDis"": 0.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618299133972T0403VE05000137VE006111618299416246,/,,,1,0,0,嗯,['en'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618299226861T0403VE05000137VE006111618299472302,额,,,,0,0,啊,['a'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618299730739T0402VE05000137VE006111618300063660,卧,,,,0,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618449796526T0403VE05000137VE006111618450095043,/,,,,0,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618450690039T0402VE05000137VE006111618450899777,/,,,,0,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618450727708T0503VE05000137VE006111618450889933,腿,,,1,3,0,喂管理,"['wei', 'guan', 'li']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u5582\u7ba1\u7406"", ""pinyin"": ""['wei', 'guan', 'li']"", ""nearest"": [""guan"", ""li""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618453886603T0505VE05000137VE006111618454108471,手腕,,,,5,0,手腕,"['shou', 'wan']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u624b\u8155"", ""pinyin"": ""['shou', 'wan']"", ""nearest"": [""shou"", ""wan""], ""minDis"": 3.5}",0
VE05000137,胳膊、胳膊肘、手肘,1618454164862T0503VE05000137VE006111618454304973,手臂,,,,5,1,手臂,"['shou', 'bi']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u624b\u81c2"", ""pinyin"": ""['shou', 'bi']"", ""nearest"": [""shou"", ""bi""], ""minDis"": 2.6}",0
VE05000137,胳膊、胳膊肘、手肘,1618468822007T0402VE05000137VE006111618469031470,腿,,,,5,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618469463349T0403VE05000137VE006111618469699085,胳膊,,,,5,1,胳膊,"['ge', 'bo']","['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u80f3\u818a"", ""pinyin"": ""['ge', 'bo']"", ""nearest"": [""ge"", ""bo""], ""minDis"": 0.0}",1
VE05000137,胳膊、胳膊肘、手肘,1618469524076T0403VE05000137VE006111618469757189,/,,,,0,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000137,胳膊、胳膊肘、手肘,1618470554451T0402VE05000137VE006111618470780869,腿,,,,5,0,回,['hui'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u56de"", ""pinyin"": ""['hui']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618470847973T0403VE05000137VE006111618471073975,一,,,,2,0,喂,['wei'],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']","{""word"": ""\u5582"", ""pinyin"": ""['wei']""}",-1
VE05000137,胳膊、胳膊肘、手肘,1618471019753T0402VE05000137VE006111618471336211,/,,,,0,0,,[''],"['ge-bo', 'ge-bo-zhou', 'shou-zhou']",{},-1
VE05000138,旧,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['jiu'],{},-1
VE05000138,旧,1341T0602VE05000138VE01190,则资鞋很旧,,,1,3,1,这只鞋很旧,"['zhe', 'zhi', 'xie', 'hen', 'jiu']",['jiu'],"{""word"": ""\u8fd9\u53ea\u978b\u5f88\u65e7"", ""pinyin"": ""['zhe', 'zhi', 'xie', 'hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1343T0501VE05000138VE01190,嗯 新的,,,,4,0,嗯新的,"['en', 'xin', 'de']",['jiu'],"{""word"": ""\u55ef\u65b0\u7684"", ""pinyin"": ""['en', 'xin', 'de']"", ""nearest"": [""xin""], ""minDis"": 1.8}",0
VE05000138,旧,1344T0604VE05000138VE01190,很旧,,,,4,1,很久,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u4e45"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618189717760T0602VE05000138VE011901618189858172,很脏,,,,5,0,很脏,"['hen', 'zang']",['jiu'],"{""word"": ""\u5f88\u810f"", ""pinyin"": ""['hen', 'zang']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000138,旧,1618191717238T0604VE05000138VE011901618191878574,很旧,,,,5,1,喝酒,"['he', 'jiu']",['jiu'],"{""word"": ""\u559d\u9152"", ""pinyin"": ""['he', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618193100995T0604VE05000138VE011901618193278204,/,,,1,0,0,,[''],['jiu'],{},-1
VE05000138,旧,1618193735771T0602VE05000138VE011901618193848191,很黑,,,,5,0,很黑,"['hen', 'hei']",['jiu'],"{""word"": ""\u5f88\u9ed1"", ""pinyin"": ""['hen', 'hei']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000138,旧,1618196018573T0602VE05000138VE011901618196189324,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
