图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE04000056,木头,1618277511749T0403VE04000056VE008361618277991156,是用木头做的,0,0,1,3,1,是用木头做的,"['shi', 'yong', 'mu', 'tou', 'zuo', 'de']",['mu-tou'],"{""word"": ""\u662f\u7528\u6728\u5934\u505a\u7684"", ""pinyin"": ""['shi', 'yong', 'mu', 'tou', 'zuo', 'de']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618279812882T0403VE04000056VE008361618279982691,这个房子是用木头做的,0,0,1,4,1,这个房子是用木头做的,"['zhe', 'ge', 'fang', 'zi', 'shi', 'yong', 'mu', 'tou', 'zuo', 'de']",['mu-tou'],"{""word"": ""\u8fd9\u4e2a\u623f\u5b50\u662f\u7528\u6728\u5934\u505a\u7684"", ""pinyin"": ""['zhe', 'ge', 'fang', 'zi', 'shi', 'yong', 'mu', 'tou', 'zuo', 'de']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618280457904T0405VE04000056VE008361618280729043,木头,0,0,1,5,1,木头,"['mu', 'tou']",['mu-tou'],"{""word"": ""\u6728\u5934"", ""pinyin"": ""['mu', 'tou']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618294413048T0405VE04000056VE008361618294715590,木头做的,0,0,1,4,1,那个木头做的,"['na', 'ge', 'mu', 'tou', 'zuo', 'de']",['mu-tou'],"{""word"": ""\u90a3\u4e2a\u6728\u5934\u505a\u7684"", ""pinyin"": ""['na', 'ge', 'mu', 'tou', 'zuo', 'de']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618296589699T0302VE04000056VE008361618296833180,木头做的,0,0,1,3,1,木盒做的,"['mu', 'he', 'zuo', 'de']",['mu-tou'],"{""word"": ""\u6728\u76d2\u505a\u7684"", ""pinyin"": ""['mu', 'he', 'zuo', 'de']"", ""nearest"": [""mu"", ""he""], ""minDis"": 1.5}",0
VE04000056,木头,1618299133972T0403VE04000056VE008361618299254997,这个是木头做的,1,0,1,4,1,这个是、木头做的,"['zhe', 'ge', 'shi', 'mu', 'tou', 'zuo', 'de']",['mu-tou'],"{""word"": ""\u8fd9\u4e2a\u662f\u3001\u6728\u5934\u505a\u7684"", ""pinyin"": ""['zhe', 'ge', 'shi', 'mu', 'tou', 'zuo', 'de']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618299226861T0403VE04000056VE008361618299388861,/,0,0,1,0,0,噢,['o'],['mu-tou'],"{""word"": ""\u5662"", ""pinyin"": ""['o']""}",-1
VE04000056,木头,1618299576070T0302VE04000056VE008361618299807435,木头,0,0,1,4,1,木头,"['mu', 'tou']",['mu-tou'],"{""word"": ""\u6728\u5934"", ""pinyin"": ""['mu', 'tou']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618447804255T0405VE04000056VE008361618448113153,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618449796526T0403VE04000056VE008361618449968443,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618452868800T0405VE04000056VE008361618453133051,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618453654364T0303VE04000056VE008361618453891001,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618458459974T0302VE04000056VE008361618458864332,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618469463349T0403VE04000056VE008361618469566834,木头,0,0,1,4,1,呀露头,"['ya', 'lu', 'tou']",['mu-tou'],"{""word"": ""\u5440\u9732\u5934"", ""pinyin"": ""['ya', 'lu', 'tou']"", ""nearest"": [""lu"", ""tou""], ""minDis"": 0.5}",0
VE04000056,木头,1618469524076T0403VE04000056VE008361618469650194,/,0,0,0,0,0,,[''],['mu-tou'],{},-1
VE04000056,木头,1618470179737T0303VE04000056VE008361618470361857,木头,0,1,1,5,1,一点木头,"['yi', 'dian', 'mu', 'tou']",['mu-tou'],"{""word"": ""\u4e00\u70b9\u6728\u5934"", ""pinyin"": ""['yi', 'dian', 'mu', 'tou']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618470847973T0403VE04000056VE008361618470947113,木头房,0,1,1,5,1,木头房,"['mu', 'tou', 'fang']",['mu-tou'],"{""word"": ""\u6728\u5934\u623f"", ""pinyin"": ""['mu', 'tou', 'fang']"", ""nearest"": [""mu"", ""tou""], ""minDis"": 0.0}",1
VE04000056,木头,1618471231080T0405VE04000056VE008361618471396650,/,0,1,0,0,0,,[''],['mu-tou'],{},-1
VE04000057,橙色、橘色,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['cheng-se', 'ju-se']",{},-1
VE04000057,橙色、橘色,1346T0502VE04000057VE00108,这是黄色,0,0,0,4,0,这是黄色,"['zhe', 'shi', 'huang', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u8fd9\u662f\u9ec4\u8272"", ""pinyin"": ""['zhe', 'shi', 'huang', 'se']"", ""nearest"": [""huang"", ""se""], ""minDis"": 1.5}",0
VE04000057,橙色、橘色,1350T0504VE04000057VE00108,橘色,0,0,0,5,1,橘色,"['ju', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u6a58\u8272"", ""pinyin"": ""['ju', 'se']"", ""nearest"": [""ju"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1364T0401VE04000057VE00108,这是橙色,0,0,1,5,1,这是橙色,"['zhe', 'shi', 'cheng', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u8fd9\u662f\u6a59\u8272"", ""pinyin"": ""['zhe', 'shi', 'cheng', 'se']"", ""nearest"": [""cheng"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618275425566T0401VE04000057VE001081618275655651,/,0,0,1,0,0,嗯,['en'],"['cheng-se', 'ju-se']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000057,橙色、橘色,1618283790419T0504VE04000057VE001081618283918425,这是橙色,0,0,0,5,1,这是橙色,"['zhe', 'shi', 'cheng', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u8fd9\u662f\u6a59\u8272"", ""pinyin"": ""['zhe', 'shi', 'cheng', 'se']"", ""nearest"": [""cheng"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618285038989T0401VE04000057VE001081618285245230,橙色,0,0,1,5,1,橙色,"['cheng', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u6a59\u8272"", ""pinyin"": ""['cheng', 'se']"", ""nearest"": [""cheng"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618294378869T0502VE04000057VE001081618294548810,这是橙色,0,0,0,5,1,这是橙色,"['zhe', 'shi', 'cheng', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u8fd9\u662f\u6a59\u8272"", ""pinyin"": ""['zhe', 'shi', 'cheng', 'se']"", ""nearest"": [""cheng"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618295133908T0401VE04000057VE001081618295416108,橘色,0,0,0,4,1,不是,"['bu', 'shi']","['cheng-se', 'ju-se']","{""word"": ""\u4e0d\u662f"", ""pinyin"": ""['bu', 'shi']"", ""nearest"": [""bu"", ""shi""], ""minDis"": 1.5}",0
VE04000057,橙色、橘色,1618296805874T0504VE04000057VE001081618296973383,橘色,0,0,0,5,1,橘色,"['ju', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u6a58\u8272"", ""pinyin"": ""['ju', 'se']"", ""nearest"": [""ju"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618297471484T0502VE04000057VE001081618297668982,橙色,0,0,1,5,1,橙色,"['cheng', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u6a59\u8272"", ""pinyin"": ""['cheng', 'se']"", ""nearest"": [""cheng"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618447292667T0401VE04000057VE001081618447548522,色,0,0,0,4,0,不是,"['bu', 'shi']","['cheng-se', 'ju-se']","{""word"": ""\u4e0d\u662f"", ""pinyin"": ""['bu', 'shi']"", ""nearest"": [""bu"", ""shi""], ""minDis"": 1.5}",0
VE04000057,橙色、橘色,1618450064906T0504VE04000057VE001081618450189327,橘色,0,0,1,5,1,橘色,"['ju', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u6a58\u8272"", ""pinyin"": ""['ju', 'se']"", ""nearest"": [""ju"", ""se""], ""minDis"": 0.0}",1
VE04000057,橙色、橘色,1618450419482T0502VE04000057VE001081618450576725,这个橙色,0,0,0,3,1,这个彩色,"['zhe', 'ge', 'cai', 'se']","['cheng-se', 'ju-se']","{""word"": ""\u8fd9\u4e2a\u5f69\u8272"", ""pinyin"": ""['zhe', 'ge', 'cai', 'se']"", ""nearest"": [""cai"", ""se""], ""minDis"": 1.5}",0
VE04000057,橙色、橘色,1618452167142T0401VE04000057VE001081618452373765,/,0,0,0,0,0,,[''],"['cheng-se', 'ju-se']",{},-1
VE04000057,橙色、橘色,1618455362593T0504VE04000057VE001081618455457866,橘色,0,0,0,5,1,只是,"['zhi', 'shi']","['cheng-se', 'ju-se']","{""word"": ""\u53ea\u662f"", ""pinyin"": ""['zhi', 'shi']"", ""nearest"": [""zhi"", ""shi""], ""minDis"": 2.6}",0
VE04000057,橙色、橘色,1618469200711T0401VE04000057VE001081618469355796,橙色,0,0,0,5,1,×,['×'],"['cheng-se', 'ju-se']",{},-1
VE04000058,爪子、鸡脚,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['zhua-zi', 'ji-jiao']",{},-1
VE04000058,爪子、鸡脚,1618276120033T0402VE04000058VE004261618276405340,手,0,0,1,5,0,手,['shou'],"['zhua-zi', 'ji-jiao']","{""word"": ""\u624b"", ""pinyin"": ""['shou']""}",-1
VE04000058,爪子、鸡脚,1618277511749T0403VE04000058VE004261618278017459,鸡鸡脚,0,0,1,4,1,直接直接讲,"['zhi', 'jie', 'zhi', 'jie', 'jiang']","['zhua-zi', 'ji-jiao']","{""word"": ""\u76f4\u63a5\u76f4\u63a5\u8bb2"", ""pinyin"": ""['zhi', 'jie', 'zhi', 'jie', 'jiang']"", ""nearest"": [""jie"", ""jiang""], ""minDis"": 1.5}",0
VE04000058,爪子、鸡脚,1618279183526T0402VE04000058VE004261618279395483,这爪只,0,0,0,4,1,一一爪子,"['yi', 'yi', 'zhua', 'zi']","['zhua-zi', 'ji-jiao']","{""word"": ""\u4e00\u4e00\u722a\u5b50"", ""pinyin"": ""['yi', 'yi', 'zhua', 'zi']"", ""nearest"": [""zhua"", ""zi""], ""minDis"": 0.0}",1
VE04000058,爪子、鸡脚,1618279812882T0403VE04000058VE004261618280007572,这是爪子,0,0,1,5,1,这时转子,"['zhe', 'shi', 'zhuan', 'zi']","['zhua-zi', 'ji-jiao']","{""word"": ""\u8fd9\u65f6\u8f6c\u5b50"", ""pinyin"": ""['zhe', 'shi', 'zhuan', 'zi']"", ""nearest"": [""zhuan"", ""zi""], ""minDis"": 0.5}",0
VE04000058,爪子、鸡脚,1618297906963T0402VE04000058VE004261618298140179,这脚,0,0,1,4,0,所以只讲,"['suo', 'yi', 'zhi', 'jiang']","['zhua-zi', 'ji-jiao']","{""word"": ""\u6240\u4ee5\u53ea\u8bb2"", ""pinyin"": ""['suo', 'yi', 'zhi', 'jiang']"", ""nearest"": [""suo"", ""yi""], ""minDis"": 1.8}",0
VE04000058,爪子、鸡脚,1618299133972T0403VE04000058VE004261618299293484,这个是爪子,0,0,1,5,1,这个是爪子,"['zhe', 'ge', 'shi', 'zhua', 'zi']","['zhua-zi', 'ji-jiao']","{""word"": ""\u8fd9\u4e2a\u662f\u722a\u5b50"", ""pinyin"": ""['zhe', 'ge', 'shi', 'zhua', 'zi']"", ""nearest"": [""zhua"", ""zi""], ""minDis"": 0.0}",1
VE04000058,爪子、鸡脚,1618299226861T0403VE04000058VE004261618299410415,鸡的脚,0,0,1,4,1,鸡的脚,"['ji', 'de', 'jiao']","['zhua-zi', 'ji-jiao']","{""word"": ""\u9e21\u7684\u811a"", ""pinyin"": ""['ji', 'de', 'jiao']"", ""nearest"": [""de"", ""jiao""], ""minDis"": 1.1}",0
VE04000058,爪子、鸡脚,1618299730739T0402VE04000058VE004261618300001643,/,0,0,1,0,0,,[''],"['zhua-zi', 'ji-jiao']",{},-1
VE04000058,爪子、鸡脚,1618449796526T0403VE04000058VE004261618449995662,/,0,0,0,0,0,,[''],"['zhua-zi', 'ji-jiao']",{},-1
VE04000058,爪子、鸡脚,1618450690039T0402VE04000058VE004261618450842229,/,0,0,0,0,0,,[''],"['zhua-zi', 'ji-jiao']",{},-1
VE04000058,爪子、鸡脚,1618468822007T0402VE04000058VE004261618468974943,爪子,0,0,1,4,1,好五爪子,"['hao', 'wu', 'zhua', 'zi']","['zhua-zi', 'ji-jiao']","{""word"": ""\u597d\u4e94\u722a\u5b50"", ""pinyin"": ""['hao', 'wu', 'zhua', 'zi']"", ""nearest"": [""zhua"", ""zi""], ""minDis"": 0.0}",1
VE04000058,爪子、鸡脚,1618469463349T0403VE04000058VE004261618469602059,钩子,0,1,1,4,0,这什么钩子,"['zhe', 'shen', 'me', 'gou', 'zi']","['zhua-zi', 'ji-jiao']","{""word"": ""\u8fd9\u4ec0\u4e48\u94a9\u5b50"", ""pinyin"": ""['zhe', 'shen', 'me', 'gou', 'zi']"", ""nearest"": [""gou"", ""zi""], ""minDis"": 2.0}",0
VE04000058,爪子、鸡脚,1618469524076T0403VE04000058VE004261618469673586,/,0,0,0,0,0,,[''],"['zhua-zi', 'ji-jiao']",{},-1
VE04000058,爪子、鸡脚,1618470554451T0402VE04000058VE004261618470709407,磕头,0,0,1,1,0,所以他,"['suo', 'yi', 'ta']","['zhua-zi', 'ji-jiao']","{""word"": ""\u6240\u4ee5\u4ed6"", ""pinyin"": ""['suo', 'yi', 'ta']"", ""nearest"": [""suo"", ""yi""], ""minDis"": 1.8}",0
VE04000058,爪子、鸡脚,1618470847973T0403VE04000058VE004261618470999615,这恐龙嘴一个恐龙脚,0,0,1,4,0,一个恐龙，一个恐龙脚,"['yi', 'ge', 'kong', 'long', 'yi', 'ge', 'kong', 'long', 'jiao']","['zhua-zi', 'ji-jiao']","{""word"": ""\u4e00\u4e2a\u6050\u9f99\uff0c\u4e00\u4e2a\u6050\u9f99\u811a"", ""pinyin"": ""['yi', 'ge', 'kong', 'long', 'yi', 'ge', 'kong', 'long', 'jiao']"", ""nearest"": [""long"", ""jiao""], ""minDis"": 2.0}",0
VE04000058,爪子、鸡脚,1618471019753T0402VE04000058VE004261618471242231,这个是那个那个叫怪兽的脚,0,0,1,4,0,这个是那个那个叫怪兽的脚,"['zhe', 'ge', 'shi', 'na', 'ge', 'na', 'ge', 'jiao', 'guai', 'shou', 'de', 'jiao']","['zhua-zi', 'ji-jiao']","{""word"": ""\u8fd9\u4e2a\u662f\u90a3\u4e2a\u90a3\u4e2a\u53eb\u602a\u517d\u7684\u811a"", ""pinyin"": ""['zhe', 'ge', 'shi', 'na', 'ge', 'na', 'ge', 'jiao', 'guai', 'shou', 'de', 'jiao']"", ""nearest"": [""ge"", ""jiao""], ""minDis"": 1.1}",0
VE04000059,骨头、骨骼,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['gu-tou', 'gu-ge']",{},-1
VE04000059,骨头、骨骼,1346T0502VE04000059VE00214,这是骨头,0,0,0,5,1,是骨头,"['shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u662f\u9aa8\u5934"", ""pinyin"": ""['shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1364T0401VE04000059VE00214,这是骨头,0,0,1,5,1,这是骨头,"['zhe', 'shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u8fd9\u662f\u9aa8\u5934"", ""pinyin"": ""['zhe', 'shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618275375251T0505VE04000059VE002141618275503090,骨头,0,0,1,5,1,无套,"['wu', 'tao']","['gu-tou', 'gu-ge']","{""word"": ""\u65e0\u5957"", ""pinyin"": ""['wu', 'tao']"", ""nearest"": [""wu"", ""tao""], ""minDis"": 1.5}",0
VE04000059,骨头、骨骼,1618275425566T0401VE04000059VE002141618275661128,是骨头,0,0,0,5,1,去骨头,"['qu', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u53bb\u9aa8\u5934"", ""pinyin"": ""['qu', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618285038989T0401VE04000059VE002141618285249742,骨头,0,0,0,5,1,骨头,"['gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u9aa8\u5934"", ""pinyin"": ""['gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618294378869T0502VE04000059VE002141618294555991,这是骨头,0,0,0,5,1,这是骨头,"['zhe', 'shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u8fd9\u662f\u9aa8\u5934"", ""pinyin"": ""['zhe', 'shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618295133908T0401VE04000059VE002141618295420315,骨头,0,0,0,5,1,唉骨头,"['ai', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u5509\u9aa8\u5934"", ""pinyin"": ""['ai', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618296468087T0505VE04000059VE002141618296630106,这是骨头,0,0,1,5,1,这是、骨头,"['zhe', 'shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u8fd9\u662f\u3001\u9aa8\u5934"", ""pinyin"": ""['zhe', 'shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618297471484T0502VE04000059VE002141618297673403,这是骨头,0,0,1,5,1,嗯好,"['en', 'hao']","['gu-tou', 'gu-ge']","{""word"": ""\u55ef\u597d"", ""pinyin"": ""['en', 'hao']"", ""nearest"": [""en"", ""hao""], ""minDis"": 3.0}",0
VE04000059,骨头、骨骼,1618447292667T0401VE04000059VE002141618447554096,/,0,0,0,0,0,,[''],"['gu-tou', 'gu-ge']",{},-1
VE04000059,骨头、骨骼,1618450419482T0502VE04000059VE002141618450581793,这骨头,0,0,0,5,1,是骨头,"['shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u662f\u9aa8\u5934"", ""pinyin"": ""['shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618452167142T0401VE04000059VE002141618452377933,/,0,0,0,0,0,,[''],"['gu-tou', 'gu-ge']",{},-1
VE04000059,骨头、骨骼,1618453886603T0505VE04000059VE002141618454001985,这是骨头,0,0,0,5,1,这是骨头,"['zhe', 'shi', 'gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u8fd9\u662f\u9aa8\u5934"", ""pinyin"": ""['zhe', 'shi', 'gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000059,骨头、骨骼,1618469200711T0401VE04000059VE002141618469360228,骨头,0,0,0,5,1,骨头,"['gu', 'tou']","['gu-tou', 'gu-ge']","{""word"": ""\u9aa8\u5934"", ""pinyin"": ""['gu', 'tou']"", ""nearest"": [""gu"", ""tou""], ""minDis"": 0.0}",1
VE04000060,排队,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['pai-dui'],{},-1
VE04000060,排队,1618198908833T0405VE04000060VE004721618199102864,排队,0,0,0,5,1,排队,"['pai', 'dui']",['pai-dui'],"{""word"": ""\u6392\u961f"", ""pinyin"": ""['pai', 'dui']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000060,排队,1618274322938T0405VE04000060VE004721618274753495,他们在坐电梯,0,0,1,5,0,他妈在坐电梯,"['ta', 'ma', 'zai', 'zuo', 'dian', 'ti']",['pai-dui'],"{""word"": ""\u4ed6\u5988\u5728\u5750\u7535\u68af"", ""pinyin"": ""['ta', 'ma', 'zai', 'zuo', 'dian', 'ti']"", ""nearest"": [""zai"", ""zuo""], ""minDis"": 1.5}",0
VE04000060,排队,1618277511749T0403VE04000060VE004721618278071913,排排队进门,0,0,0,5,1,排排队进门,"['pai', 'pai', 'dui', 'jin', 'men']",['pai-dui'],"{""word"": ""\u6392\u6392\u961f\u8fdb\u95e8"", ""pinyin"": ""['pai', 'pai', 'dui', 'jin', 'men']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000060,排队,1618279812882T0403VE04000060VE004721618280071446,他们在排队,0,0,0,5,1,他们在排队,"['ta', 'men', 'zai', 'pai', 'dui']",['pai-dui'],"{""word"": ""\u4ed6\u4eec\u5728\u6392\u961f"", ""pinyin"": ""['ta', 'men', 'zai', 'pai', 'dui']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000060,排队,1618280457904T0405VE04000060VE004721618280722253,/,0,0,1,0,0,嗯,['en'],['pai-dui'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000060,排队,1618294413048T0405VE04000060VE004721618294710592,在排队,0,0,0,5,1,在排队,"['zai', 'pai', 'dui']",['pai-dui'],"{""word"": ""\u5728\u6392\u961f"", ""pinyin"": ""['zai', 'pai', 'dui']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000060,排队,1618299133972T0403VE04000060VE004721618299376226,在排好队走走楼梯,0,0,1,4,1,但他的他好的都都都油漆,"['dan', 'ta', 'de', 'ta', 'hao', 'de', 'du', 'du', 'du', 'you', 'qi']",['pai-dui'],"{""word"": ""\u4f46\u4ed6\u7684\u4ed6\u597d\u7684\u90fd\u90fd\u90fd\u6cb9\u6f06"", ""pinyin"": ""['dan', 'ta', 'de', 'ta', 'hao', 'de', 'du', 'du', 'du', 'you', 'qi']"", ""nearest"": [""ta"", ""de""], ""minDis"": 2.0}",0
VE04000060,排队,1618299226861T0403VE04000060VE004721618299452877,队,0,0,0,3,0,对,['dui'],['pai-dui'],"{""word"": ""\u5bf9"", ""pinyin"": ""['dui']""}",-1
VE04000060,排队,1618447804255T0405VE04000060VE004721618448107758,/,0,0,0,0,0,,[''],['pai-dui'],{},-1
VE04000060,排队,1618449796526T0403VE04000060VE004721618450057764,/,0,0,0,0,0,,[''],['pai-dui'],{},-1
VE04000060,排队,1618452868800T0405VE04000060VE004721618453120436,/,0,0,0,0,0,,[''],['pai-dui'],{},-1
VE04000060,排队,1618469463349T0403VE04000060VE004721618469669619,一,0,0,0,1,0,一,['yi'],['pai-dui'],"{""word"": ""\u4e00"", ""pinyin"": ""['yi']""}",-1
VE04000060,排队,1618469524076T0403VE04000060VE004721618469718631,/,0,0,0,0,0,,[''],['pai-dui'],{},-1
VE04000060,排队,1618470847973T0403VE04000060VE004721618471051267,他在排队,0,0,1,4,1,他在排队,"['ta', 'zai', 'pai', 'dui']",['pai-dui'],"{""word"": ""\u4ed6\u5728\u6392\u961f"", ""pinyin"": ""['ta', 'zai', 'pai', 'dui']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000060,排队,1618471231080T0405VE04000060VE004721618471392274,排队,0,0,0,5,1,排队,"['pai', 'dui']",['pai-dui'],"{""word"": ""\u6392\u961f"", ""pinyin"": ""['pai', 'dui']"", ""nearest"": [""pai"", ""dui""], ""minDis"": 0.0}",1
VE04000061,擦、抹,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['ca', 'mo']",{},-1
VE04000061,擦、抹,1364T0401VE04000061VE00661,他在擦桌子,0,0,1,4,1,他在他桌子上,"['ta', 'zai', 'ta', 'zhuo', 'zi', 'shang']","['ca', 'mo']","{""word"": ""\u4ed6\u5728\u4ed6\u684c\u5b50\u4e0a"", ""pinyin"": ""['ta', 'zai', 'ta', 'zhuo', 'zi', 'shang']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE04000061,擦、抹,1618275425566T0401VE04000061VE006611618275707227,他在擦桌子,0,0,0,4,1,他在擦桌子,"['ta', 'zai', 'ca', 'zhuo', 'zi']","['ca', 'mo']","{""word"": ""\u4ed6\u5728\u64e6\u684c\u5b50"", ""pinyin"": ""['ta', 'zai', 'ca', 'zhuo', 'zi']"", ""nearest"": [""ca""], ""minDis"": 0.0}",1
