图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE03000029,雪、冰雪,1619141790389T0304VE03000029VE013381619141985628,这是雪地,0,0,1,5,1,这是雪地,"['zhe', 'shi', 'xue', 'di']","['xue', 'bing-xue']","{""word"": ""\u8fd9\u662f\u96ea\u5730"", ""pinyin"": ""['zhe', 'shi', 'xue', 'di']"", ""nearest"": [""xue""], ""minDis"": 0.0}",1
VE03000029,雪、冰雪,1619141817365T0304VE03000029VE013381619142070742,,,,,,,一个山姆,"['yi', 'ge', 'shan', 'mu']","['xue', 'bing-xue']","{""word"": ""\u4e00\u4e2a\u5c71\u59c6"", ""pinyin"": ""['yi', 'ge', 'shan', 'mu']"", ""nearest"": [""ge""], ""minDis"": 2.0}",0
VE03000029,雪、冰雪,1619143073964T0504VE03000029VE013381619143342817,秋天,0,0,1,5,0,秋天,"['qiu', 'tian']","['xue', 'bing-xue']","{""word"": ""\u79cb\u5929"", ""pinyin"": ""['qiu', 'tian']"", ""nearest"": [""qiu""], ""minDis"": 2.8}",0
VE03000029,雪、冰雪,1619143494553T0404VE03000029VE013381619143734545,雪,0,0,1,4,1,我,['wo'],"['xue', 'bing-xue']","{""word"": ""\u6211"", ""pinyin"": ""['wo']"", ""nearest"": [""wo""], ""minDis"": 3.0}",0
VE03000029,雪、冰雪,1619144024313T0304VE03000029VE013381619144413604,,,,,,,轻柔是生的那怎么样加一些,"['qing', 'rou', 'shi', 'sheng', 'de', 'na', 'zen', 'me', 'yang', 'jia', 'yi', 'xie']","['xue', 'bing-xue']","{""word"": ""\u8f7b\u67d4\u662f\u751f\u7684\u90a3\u600e\u4e48\u6837\u52a0\u4e00\u4e9b"", ""pinyin"": ""['qing', 'rou', 'shi', 'sheng', 'de', 'na', 'zen', 'me', 'yang', 'jia', 'yi', 'xie']"", ""nearest"": [""xie""], ""minDis"": 1.0}",0
VE03000029,雪、冰雪,1619144248468T0404VE03000029VE013381619144476896,雪三,0,0,1,3,1,嗯血丝啊,"['en', 'xie', 'si', 'a']","['xue', 'bing-xue']","{""word"": ""\u55ef\u8840\u4e1d\u554a"", ""pinyin"": ""['en', 'xie', 'si', 'a']"", ""nearest"": [""xie""], ""minDis"": 1.0}",0
VE03000029,雪、冰雪,1619144432917T0604VE03000029VE013381619144703101,,,,,,,这是雪雪那它在哪里？呢雪山，是不是？,"['zhe', 'shi', 'xue', 'xue', 'na', 'ta', 'zai', 'na', 'li', 'ni', 'xue', 'shan', 'shi', 'bu', 'shi']","['xue', 'bing-xue']","{""word"": ""\u8fd9\u662f\u96ea\u96ea\u90a3\u5b83\u5728\u54ea\u91cc\uff1f\u5462\u96ea\u5c71\uff0c\u662f\u4e0d\u662f\uff1f"", ""pinyin"": ""['zhe', 'shi', 'xue', 'xue', 'na', 'ta', 'zai', 'na', 'li', 'ni', 'xue', 'shan', 'shi', 'bu', 'shi']"", ""nearest"": [""xue""], ""minDis"": 0.0}",1
VE03000029,雪、冰雪,1619146069733T0504VE03000029VE013381619146259140,/,,,,,,嗯,['en'],"['xue', 'bing-xue']","{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE03000029,雪、冰雪,1619146546065T0604VE03000029VE013381619146742133,雪地,0,0,1,3,1,水利,"['shui', 'li']","['xue', 'bing-xue']","{""word"": ""\u6c34\u5229"", ""pinyin"": ""['shui', 'li']"", ""nearest"": [""shui""], ""minDis"": 3.0}",0
VE03000029,雪、冰雪,1619146580306T0604VE03000029VE013381619146744466,下雪,0,1,1,5,1,下雪,"['xia', 'xue']","['xue', 'bing-xue']","{""word"": ""\u4e0b\u96ea"", ""pinyin"": ""['xia', 'xue']"", ""nearest"": [""xue""], ""minDis"": 0.0}",1
VE03000029,雪、冰雪,1619146620903T0304VE03000029VE013381619146921174,雪,0,0,0,5,1,,[''],"['xue', 'bing-xue']",{},-1
VE03000029,雪、冰雪,1619146972584T0404VE03000029VE013381619147198033,雪,0,0,1,4,1,选,['xuan'],"['xue', 'bing-xue']","{""word"": ""\u9009"", ""pinyin"": ""['xuan']"", ""nearest"": [""xuan""], ""minDis"": 2.0}",0
VE03000029,雪、冰雪,1619151445887T0504VE03000029VE013381619151638338,下雪天,0,0,1,3,1,嗯嗯上学前,"['en', 'en', 'shang', 'xue', 'qian']","['xue', 'bing-xue']","{""word"": ""\u55ef\u55ef\u4e0a\u5b66\u524d"", ""pinyin"": ""['en', 'en', 'shang', 'xue', 'qian']"", ""nearest"": [""xue""], ""minDis"": 0.0}",1
VE03000029,雪、冰雪,1619158576930T0404VE03000029VE013381619158818273,这是下雪的,0,1,1,4,1,这是下雪的下雪,"['zhe', 'shi', 'xia', 'xue', 'de', 'xia', 'xue']","['xue', 'bing-xue']","{""word"": ""\u8fd9\u662f\u4e0b\u96ea\u7684\u4e0b\u96ea"", ""pinyin"": ""['zhe', 'shi', 'xia', 'xue', 'de', 'xia', 'xue']"", ""nearest"": [""xue""], ""minDis"": 0.0}",1
VE03000029,雪、冰雪,1619158627649T0404VE03000029VE013381619158952560,下雪,0,0,1,3,1,下水,"['xia', 'shui']","['xue', 'bing-xue']","{""word"": ""\u4e0b\u6c34"", ""pinyin"": ""['xia', 'shui']"", ""nearest"": [""xia""], ""minDis"": 2.0}",0
VE03000030,串、葡萄,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['chuan', 'pu-tao']",{},-1
VE03000030,串、葡萄,1603T0601VE03000030VE01097,一个一个的,0,1,1,3,0,异常一一个一个的是麻烦他跟那个表,"['yi', 'chang', 'yi', 'yi', 'ge', 'yi', 'ge', 'de', 'shi', 'ma', 'fan', 'ta', 'gen', 'na', 'ge', 'biao']","['chuan', 'pu-tao']","{""word"": ""\u5f02\u5e38\u4e00\u4e00\u4e2a\u4e00\u4e2a\u7684\u662f\u9ebb\u70e6\u4ed6\u8ddf\u90a3\u4e2a\u8868"", ""pinyin"": ""['yi', 'chang', 'yi', 'yi', 'ge', 'yi', 'ge', 'de', 'shi', 'ma', 'fan', 'ta', 'gen', 'na', 'ge', 'biao']"", ""nearest"": [""chang""], ""minDis"": 2.0}",0
VE03000030,串、葡萄,1642T0601VE03000030VE01097,/,,,,,,,[''],"['chuan', 'pu-tao']",{},-1
VE03000030,串、葡萄,1698T0601VE03000030VE01097,一颗一颗的,0,0,1,5,0,一颗一颗的,"['yi', 'ke', 'yi', 'ke', 'de']","['chuan', 'pu-tao']","{""word"": ""\u4e00\u9897\u4e00\u9897\u7684"", ""pinyin"": ""['yi', 'ke', 'yi', 'ke', 'de']"", ""nearest"": [""ke"", ""de""], ""minDis"": 2.55}",0
VE03000030,串、葡萄,1729T0601VE03000030VE01097,,,,,,,以后我们要求英国去英国呢就是,"['yi', 'hou', 'wo', 'men', 'yao', 'qiu', 'ying', 'guo', 'qu', 'ying', 'guo', 'ni', 'jiu', 'shi']","['chuan', 'pu-tao']","{""word"": ""\u4ee5\u540e\u6211\u4eec\u8981\u6c42\u82f1\u56fd\u53bb\u82f1\u56fd\u5462\u5c31\u662f"", ""pinyin"": ""['yi', 'hou', 'wo', 'men', 'yao', 'qiu', 'ying', 'guo', 'qu', 'ying', 'guo', 'ni', 'jiu', 'shi']"", ""nearest"": [""hou"", ""wo""], ""minDis"": 2.0}",0
VE03000030,串、葡萄,1619142948991T0601VE03000030VE010971619143211124,,,,,,,葡萄呢是一个一个的，而且呢都还是一个一个，嘛你看它是一一串一串一串一串的,"['pu', 'tao', 'ni', 'shi', 'yi', 'ge', 'yi', 'ge', 'de', 'er', 'qie', 'ni', 'du', 'huan', 'shi', 'yi', 'ge', 'yi', 'ge', 'ma', 'ni', 'kan', 'ta', 'shi', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'de']","['chuan', 'pu-tao']","{""word"": ""\u8461\u8404\u5462\u662f\u4e00\u4e2a\u4e00\u4e2a\u7684\uff0c\u800c\u4e14\u5462\u90fd\u8fd8\u662f\u4e00\u4e2a\u4e00\u4e2a\uff0c\u561b\u4f60\u770b\u5b83\u662f\u4e00\u4e00\u4e32\u4e00\u4e32\u4e00\u4e32\u4e00\u4e32\u7684"", ""pinyin"": ""['pu', 'tao', 'ni', 'shi', 'yi', 'ge', 'yi', 'ge', 'de', 'er', 'qie', 'ni', 'du', 'huan', 'shi', 'yi', 'ge', 'yi', 'ge', 'ma', 'ni', 'kan', 'ta', 'shi', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'de']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE03000030,串、葡萄,1619143638269T0601VE03000030VE010971619143993958,,,,,,,谢谢，我的是什么？一一串一，串的一串一串,"['xie', 'xie', 'wo', 'de', 'shi', 'shen', 'me', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'de', 'yi', 'chuan', 'yi', 'chuan']","['chuan', 'pu-tao']","{""word"": ""\u8c22\u8c22\uff0c\u6211\u7684\u662f\u4ec0\u4e48\uff1f\u4e00\u4e00\u4e32\u4e00\uff0c\u4e32\u7684\u4e00\u4e32\u4e00\u4e32"", ""pinyin"": ""['xie', 'xie', 'wo', 'de', 'shi', 'shen', 'me', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'de', 'yi', 'chuan', 'yi', 'chuan']"", ""nearest"": [""chuan""], ""minDis"": 0.0}",1
VE03000030,串、葡萄,1619147264566T0601VE03000030VE010971619147466001,葡萄挂在树上,0,0,0,5,1,葡萄挂在树上,"['pu', 'tao', 'gua', 'zai', 'shu', 'shang']","['chuan', 'pu-tao']","{""word"": ""\u8461\u8404\u6302\u5728\u6811\u4e0a"", ""pinyin"": ""['pu', 'tao', 'gua', 'zai', 'shu', 'shang']"", ""nearest"": [""pu"", ""tao""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['tui', 'ban', 'xiang-zi', 'kuai-di']",{},-1
VE03000031,推、搬、箱子、快递,1605T0502VE03000031VE01244,,,,,,,我想他在什么我没有听清，他在包厢好,"['wo', 'xiang', 'ta', 'zai', 'shen', 'me', 'wo', 'mei', 'you', 'ting', 'qing', 'ta', 'zai', 'bao', 'xiang', 'hao']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u6211\u60f3\u4ed6\u5728\u4ec0\u4e48\u6211\u6ca1\u6709\u542c\u6e05\uff0c\u4ed6\u5728\u5305\u53a2\u597d"", ""pinyin"": ""['wo', 'xiang', 'ta', 'zai', 'shen', 'me', 'wo', 'mei', 'you', 'ting', 'qing', 'ta', 'zai', 'bao', 'xiang', 'hao']"", ""nearest"": [""bao""], ""minDis"": 1.0}",0
VE03000031,推、搬、箱子、快递,1606T0602VE03000031VE01244,运东西,0,0,1,5,0,运东西,"['yun', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u8fd0\u4e1c\u897f"", ""pinyin"": ""['yun', 'dong', 'xi']"", ""nearest"": [""yun""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1629T0502VE03000031VE01244,送快递,0,0,1,4,1,嗯开始开始,"['en', 'kai', 'shi', 'kai', 'shi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u55ef\u5f00\u59cb\u5f00\u59cb"", ""pinyin"": ""['en', 'kai', 'shi', 'kai', 'shi']"", ""nearest"": [""kai"", ""shi""], ""minDis"": 1.4}",0
VE03000031,推、搬、箱子、快递,1632T0402VE03000031VE01244,弄快递,0,0,1,4,1,快递,"['kuai', 'di']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5feb\u9012"", ""pinyin"": ""['kuai', 'di']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1643T0502VE03000031VE01244,他在推箱子,0,0,1,5,1,他在推销子,"['ta', 'zai', 'tui', 'xiao', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4ed6\u5728\u63a8\u9500\u5b50"", ""pinyin"": ""['ta', 'zai', 'tui', 'xiao', 'zi']"", ""nearest"": [""tui""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1646T0602VE03000031VE01244,搬东西,0,0,0,5,1,搬东西,"['ban', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u642c\u4e1c\u897f"", ""pinyin"": ""['ban', 'dong', 'xi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1659T0302VE03000031VE01244,拿东西,0,0,1,2,0,买东西,"['mai', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4e70\u4e1c\u897f"", ""pinyin"": ""['mai', 'dong', 'xi']"", ""nearest"": [""mai""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1691T0602VE03000031VE01244,在拿东西,0,0,1,5,0,再拿东西,"['zai', 'na', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u518d\u62ff\u4e1c\u897f"", ""pinyin"": ""['zai', 'na', 'dong', 'xi']"", ""nearest"": [""zai""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1701T0402VE03000031VE01244,,,,,,,在嗯找到看了就是学校快递，然后找了一个快递，他看看是什么呢？,"['zai', 'en', 'zhao', 'dao', 'kan', 'le', 'jiu', 'shi', 'xue', 'xiao', 'kuai', 'di', 'ran', 'hou', 'zhao', 'le', 'yi', 'ge', 'kuai', 'di', 'ta', 'kan', 'kan', 'shi', 'shen', 'me', 'ni']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5728\u55ef\u627e\u5230\u770b\u4e86\u5c31\u662f\u5b66\u6821\u5feb\u9012\uff0c\u7136\u540e\u627e\u4e86\u4e00\u4e2a\u5feb\u9012\uff0c\u4ed6\u770b\u770b\u662f\u4ec0\u4e48\u5462\uff1f"", ""pinyin"": ""['zai', 'en', 'zhao', 'dao', 'kan', 'le', 'jiu', 'shi', 'xue', 'xiao', 'kuai', 'di', 'ran', 'hou', 'zhao', 'le', 'yi', 'ge', 'kuai', 'di', 'ta', 'kan', 'kan', 'shi', 'shen', 'me', 'ni']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1702T0502VE03000031VE01244,搬货物,0,0,1,5,1,三过五,"['san', 'guo', 'wu']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4e09\u8fc7\u4e94"", ""pinyin"": ""['san', 'guo', 'wu']"", ""nearest"": [""san""], ""minDis"": 1.0}",0
VE03000031,推、搬、箱子、快递,1727T0302VE03000031VE01244,/,,,,,,,[''],"['tui', 'ban', 'xiang-zi', 'kuai-di']",{},-1
VE03000031,推、搬、箱子、快递,1619140034682T0502VE03000031VE012441619140238406,,,,,,,行吧嗯嗯还记,"['xing', 'ba', 'en', 'en', 'huan', 'ji']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u884c\u5427\u55ef\u55ef\u8fd8\u8bb0"", ""pinyin"": ""['xing', 'ba', 'en', 'en', 'huan', 'ji']"", ""nearest"": [""ba""], ""minDis"": 1.0}",0
VE03000031,推、搬、箱子、快递,1619140502232T0502VE03000031VE012441619140704576,快递,0,0,1,5,1,快递,"['kuai', 'di']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5feb\u9012"", ""pinyin"": ""['kuai', 'di']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619140594192T0402VE03000031VE012441619140793181,取快计,0,0,1,3,1,即可记,"['ji', 'ke', 'ji']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5373\u53ef\u8bb0"", ""pinyin"": ""['ji', 'ke', 'ji']"", ""nearest"": [""ji""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1619141185300T0402VE03000031VE012441619141522230,运快递,0,0,1,4,1,欢迎快递,"['huan', 'ying', 'kuai', 'di']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u6b22\u8fce\u5feb\u9012"", ""pinyin"": ""['huan', 'ying', 'kuai', 'di']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619142213345T0602VE03000031VE012441619142500412,拿快递,0,0,1,5,1,他快递嗯,"['ta', 'kuai', 'di', 'en']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4ed6\u5feb\u9012\u55ef"", ""pinyin"": ""['ta', 'kuai', 'di', 'en']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619142625407T0402VE03000031VE012441619142858575,搬箱子,0,0,1,5,1,半仙姐,"['ban', 'xian', 'jie']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u534a\u4ed9\u59d0"", ""pinyin"": ""['ban', 'xian', 'jie']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619142717660T0402VE03000031VE012441619142919154,他在他在搬箱纸,0,0,1,3,1,他在他的烧煮,"['ta', 'zai', 'ta', 'de', 'shao', 'zhu']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4ed6\u5728\u4ed6\u7684\u70e7\u716e"", ""pinyin"": ""['ta', 'zai', 'ta', 'de', 'shao', 'zhu']"", ""nearest"": [""zai"", ""ta""], ""minDis"": 1.9500000000000002}",0
VE03000031,推、搬、箱子、快递,1619142817322T0302VE03000031VE012441619143118511,,,,,,,嗯空间,"['en', 'kong', 'jian']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u55ef\u7a7a\u95f4"", ""pinyin"": ""['en', 'kong', 'jian']"", ""nearest"": [""en""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1619144112081T0302VE03000031VE012441619144464327,搬箱子,0,0,1,4,1,,[''],"['tui', 'ban', 'xiang-zi', 'kuai-di']",{},-1
VE03000031,推、搬、箱子、快递,1619144882766T0302VE03000031VE012441619145176970,他在推推快递箱,0,0,1,4,1,唉他的推推快递箱,"['ai', 'ta', 'de', 'tui', 'tui', 'kuai', 'di', 'xiang']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5509\u4ed6\u7684\u63a8\u63a8\u5feb\u9012\u7bb1"", ""pinyin"": ""['ai', 'ta', 'de', 'tui', 'tui', 'kuai', 'di', 'xiang']"", ""nearest"": [""tui""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619145056250T0302VE03000031VE012441619145349514,快递,0,0,1,5,1,快点,"['kuai', 'dian']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u5feb\u70b9"", ""pinyin"": ""['kuai', 'dian']"", ""nearest"": [""kuai"", ""dian""], ""minDis"": 1.0}",0
VE03000031,推、搬、箱子、快递,1619145771806T0502VE03000031VE012441619145943670,搬箱子,0,0,0,5,1,搬箱子,"['ban', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u642c\u7bb1\u5b50"", ""pinyin"": ""['ban', 'xiang', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619145921706T0402VE03000031VE012441619146131731,搬东西,0,1,1,5,1,什么东西,"['shen', 'me', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4ec0\u4e48\u4e1c\u897f"", ""pinyin"": ""['shen', 'me', 'dong', 'xi']"", ""nearest"": [""xi""], ""minDis"": 2.0}",0
VE03000031,推、搬、箱子、快递,1619147343112T0602VE03000031VE012441619147506607,,,,,,,,[''],"['tui', 'ban', 'xiang-zi', 'kuai-di']",{},-1
VE03000031,推、搬、箱子、快递,1619147629090T0302VE03000031VE012441619148473588,,,,,,,想不起来,"['xiang', 'bu', 'qi', 'lai']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u60f3\u4e0d\u8d77\u6765"", ""pinyin"": ""['xiang', 'bu', 'qi', 'lai']"", ""nearest"": [""xiang"", ""bu""], ""minDis"": 1.1}",0
VE03000031,推、搬、箱子、快递,1619151098317T0602VE03000031VE012441619151302379,推箱子,0,0,1,5,1,推箱子,"['tui', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u63a8\u7bb1\u5b50"", ""pinyin"": ""['tui', 'xiang', 'zi']"", ""nearest"": [""tui""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619151171520T0602VE03000031VE012441619151402260,推箱子,0,0,0,5,1,黑箱子,"['hei', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u9ed1\u7bb1\u5b50"", ""pinyin"": ""['hei', 'xiang', 'zi']"", ""nearest"": [""xiang"", ""zi""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619157781789T0502VE03000031VE012441619158094763,搬箱子,0,0,1,5,1,一个搬箱子,"['yi', 'ge', 'ban', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u4e00\u4e2a\u642c\u7bb1\u5b50"", ""pinyin"": ""['yi', 'ge', 'ban', 'xiang', 'zi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619159091331T0402VE03000031VE012441619159436991,打开快递,0,0,1,4,1,打开快递,"['da', 'kai', 'kuai', 'di']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u6253\u5f00\u5feb\u9012"", ""pinyin"": ""['da', 'kai', 'kuai', 'di']"", ""nearest"": [""kuai"", ""di""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619159287263T0402VE03000031VE012441619159516598,他在找快递,0,0,1,3,1,现在搞会计,"['xian', 'zai', 'gao', 'hui', 'ji']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u73b0\u5728\u641e\u4f1a\u8ba1"", ""pinyin"": ""['xian', 'zai', 'gao', 'hui', 'ji']"", ""nearest"": [""hui""], ""minDis"": 1.0}",0
VE03000031,推、搬、箱子、快递,1619159307973T0402VE03000031VE012441619159607842,,,,,,,打开箱子打开吗？你看它这个姿势它在干嘛用？剪刀打开嘛剪刀，嘛它在推这个箱子推这个箱子,"['da', 'kai', 'xiang', 'zi', 'da', 'kai', 'ma', 'ni', 'kan', 'ta', 'zhe', 'ge', 'zi', 'shi', 'ta', 'zai', 'gan', 'ma', 'yong', 'jian', 'dao', 'da', 'kai', 'ma', 'jian', 'dao', 'ma', 'ta', 'zai', 'tui', 'zhe', 'ge', 'xiang', 'zi', 'tui', 'zhe', 'ge', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u6253\u5f00\u7bb1\u5b50\u6253\u5f00\u5417\uff1f\u4f60\u770b\u5b83\u8fd9\u4e2a\u59ff\u52bf\u5b83\u5728\u5e72\u561b\u7528\uff1f\u526a\u5200\u6253\u5f00\u561b\u526a\u5200\uff0c\u561b\u5b83\u5728\u63a8\u8fd9\u4e2a\u7bb1\u5b50\u63a8\u8fd9\u4e2a\u7bb1\u5b50"", ""pinyin"": ""['da', 'kai', 'xiang', 'zi', 'da', 'kai', 'ma', 'ni', 'kan', 'ta', 'zhe', 'ge', 'zi', 'shi', 'ta', 'zai', 'gan', 'ma', 'yong', 'jian', 'dao', 'da', 'kai', 'ma', 'jian', 'dao', 'ma', 'ta', 'zai', 'tui', 'zhe', 'ge', 'xiang', 'zi', 'tui', 'zhe', 'ge', 'xiang', 'zi']"", ""nearest"": [""tui""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619159635156T0302VE03000031VE012441619160022920,,,,,,,这款车,"['zhe', 'kuan', 'che']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u8fd9\u6b3e\u8f66"", ""pinyin"": ""['zhe', 'kuan', 'che']"", ""nearest"": [""kuan""], ""minDis"": 1.8}",0
VE03000031,推、搬、箱子、快递,1619159685699T0302VE03000031VE012441619159945842,在推箱子,0,0,1,4,1,再推箱子,"['zai', 'tui', 'xiang', 'zi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u518d\u63a8\u7bb1\u5b50"", ""pinyin"": ""['zai', 'tui', 'xiang', 'zi']"", ""nearest"": [""tui""], ""minDis"": 0.0}",1
VE03000031,推、搬、箱子、快递,1619160816668T0402VE03000031VE012441619161046685,搬东西,0,0,1,4,1,搬东西,"['ban', 'dong', 'xi']","['tui', 'ban', 'xiang-zi', 'kuai-di']","{""word"": ""\u642c\u4e1c\u897f"", ""pinyin"": ""['ban', 'dong', 'xi']"", ""nearest"": [""ban""], ""minDis"": 0.0}",1
VE03000032,尾巴、毛,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['wei-ba', 'mao']",{},-1
VE03000032,尾巴、毛,1609T0604VE03000032VE01283,一条大蛇胖蛇,0,0,1,3,0,细条大舌，胖舌,"['xi', 'tiao', 'da', 'she', 'pang', 'she']","['wei-ba', 'mao']","{""word"": ""\u7ec6\u6761\u5927\u820c\uff0c\u80d6\u820c"", ""pinyin"": ""['xi', 'tiao', 'da', 'she', 'pang', 'she']"", ""nearest"": [""tiao""], ""minDis"": 2.0}",0
VE03000032,尾巴、毛,1636T0504VE03000032VE01283,狐狸的尾巴,0,0,1,4,1,你的尾巴,"['ni', 'de', 'wei', 'ba']","['wei-ba', 'mao']","{""word"": ""\u4f60\u7684\u5c3e\u5df4"", ""pinyin"": ""['ni', 'de', 'wei', 'ba']"", ""nearest"": [""wei"", ""ba""], ""minDis"": 0.0}",1
VE03000032,尾巴、毛,1645T0504VE03000032VE01283,毛,0,0,1,5,0,,[''],"['wei-ba', 'mao']",{},-1
VE03000032,尾巴、毛,1655T0404VE03000032VE01283,/,,,,,,次,['ci'],"['wei-ba', 'mao']","{""word"": ""\u6b21"", ""pinyin"": ""['ci']""}",-1
VE03000032,尾巴、毛,1697T0504VE03000032VE01283,猫的尾巴,0,0,0,5,1,猫的尾巴,"['mao', 'de', 'wei', 'ba']","['wei-ba', 'mao']","{""word"": ""\u732b\u7684\u5c3e\u5df4"", ""pinyin"": ""['mao', 'de', 'wei', 'ba']"", ""nearest"": [""wei"", ""ba""], ""minDis"": 0.0}",1
VE03000032,尾巴、毛,1619139303876T0404VE03000032VE012831619139803979,毛,0,0,1,5,0,能,['neng'],"['wei-ba', 'mao']","{""word"": ""\u80fd"", ""pinyin"": ""['neng']""}",-1
VE03000032,尾巴、毛,1619140450795T0404VE03000032VE012831619140808835,,,,,,,嗯,['en'],"['wei-ba', 'mao']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000032,尾巴、毛,1619140774883T0604VE03000032VE012831619140976303,尾巴,0,1,1,5,1,尾巴尾巴,"['wei', 'ba', 'wei', 'ba']","['wei-ba', 'mao']","{""word"": ""\u5c3e\u5df4\u5c3e\u5df4"", ""pinyin"": ""['wei', 'ba', 'wei', 'ba']"", ""nearest"": [""wei"", ""ba""], ""minDis"": 0.0}",1
